Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 0phi 3"
Duration Time,60.069
Ambient Temperature,"87.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"627038"
Raw Accumulated Counts,"647909"
Valid Count Last Packet,"9871"
Raw Count Last Packet,"10224"
Live Time,58.540020
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0886
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1808"
1,"1425"
2,"962"
3,"491"
4,"186"
5,"90"
6,"18"
7,"2"
8,"0"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"8"
22,"24"
23,"105"
24,"171"
25,"191"
26,"184"
27,"179"
28,"184"
29,"185"
30,"163"
31,"164"
32,"172"
33,"168"
34,"144"
35,"167"
36,"111"
37,"160"
38,"149"
39,"137"
40,"126"
41,"162"
42,"149"
43,"134"
44,"165"
45,"174"
46,"164"
47,"176"
48,"127"
49,"176"
50,"140"
51,"149"
52,"158"
53,"131"
54,"152"
55,"142"
56,"163"
57,"179"
58,"140"
59,"144"
60,"167"
61,"123"
62,"160"
63,"166"
64,"130"
65,"147"
66,"143"
67,"145"
68,"134"
69,"150"
70,"148"
71,"159"
72,"162"
73,"184"
74,"192"
75,"181"
76,"179"
77,"168"
78,"170"
79,"164"
80,"211"
81,"298"
82,"449"
83,"703"
84,"1029"
85,"1313"
86,"1449"
87,"1332"
88,"1149"
89,"802"
90,"572"
91,"365"
92,"245"
93,"198"
94,"152"
95,"135"
96,"118"
97,"153"
98,"120"
99,"131"
100,"122"
101,"122"
102,"112"
103,"113"
104,"121"
105,"115"
106,"115"
107,"130"
108,"126"
109,"118"
110,"138"
111,"154"
112,"160"
113,"194"
114,"213"
115,"232"
116,"194"
117,"210"
118,"181"
119,"194"
120,"190"
121,"188"
122,"210"
123,"178"
124,"210"
125,"222"
126,"247"
127,"390"
128,"497"
129,"760"
130,"1040"
131,"1325"
132,"1689"
133,"2022"
134,"2025"
135,"1881"
136,"1617"
137,"1377"
138,"1352"
139,"1249"
140,"1382"
141,"1382"
142,"1436"
143,"1501"
144,"1533"
145,"1685"
146,"1784"
147,"1755"
148,"1657"
149,"1226"
150,"968"
151,"614"
152,"463"
153,"305"
154,"311"
155,"307"
156,"334"
157,"372"
158,"465"
159,"570"
160,"786"
161,"1085"
162,"1423"
163,"1779"
164,"1927"
165,"1813"
166,"1691"
167,"1286"
168,"871"
169,"588"
170,"413"
171,"291"
172,"214"
173,"215"
174,"280"
175,"320"
176,"369"
177,"421"
178,"524"
179,"491"
180,"537"
181,"560"
182,"574"
183,"521"
184,"547"
185,"449"
186,"377"
187,"292"
188,"241"
189,"208"
190,"172"
191,"172"
192,"147"
193,"175"
194,"167"
195,"195"
196,"221"
197,"197"
198,"225"
199,"232"
200,"242"
201,"220"
202,"205"
203,"207"
204,"216"
205,"183"
206,"198"
207,"189"
208,"196"
209,"182"
210,"199"
211,"224"
212,"209"
213,"197"
214,"209"
215,"220"
216,"218"
217,"240"
218,"312"
219,"291"
220,"357"
221,"405"
222,"439"
223,"484"
224,"494"
225,"432"
226,"399"
227,"383"
228,"341"
229,"311"
230,"272"
231,"282"
232,"312"
233,"289"
234,"306"
235,"303"
236,"276"
237,"308"
238,"326"
239,"326"
240,"319"
241,"372"
242,"383"
243,"328"
244,"322"
245,"358"
246,"356"
247,"312"
248,"327"
249,"293"
250,"277"
251,"295"
252,"291"
253,"270"
254,"280"
255,"291"
256,"315"
257,"272"
258,"311"
259,"308"
260,"313"
261,"356"
262,"322"
263,"300"
264,"338"
265,"333"
266,"325"
267,"353"
268,"356"
269,"342"
270,"321"
271,"346"
272,"338"
273,"342"
274,"342"
275,"386"
276,"341"
277,"366"
278,"351"
279,"341"
280,"349"
281,"351"
282,"335"
283,"365"
284,"350"
285,"322"
286,"338"
287,"337"
288,"364"
289,"364"
290,"345"
291,"358"
292,"348"
293,"379"
294,"376"
295,"372"
296,"344"
297,"411"
298,"391"
299,"372"
300,"359"
301,"386"
302,"433"
303,"428"
304,"403"
305,"417"
306,"398"
307,"410"
308,"429"
309,"535"
310,"649"
311,"770"
312,"943"
313,"1269"
314,"1681"
315,"1950"
316,"2239"
317,"2367"
318,"2329"
319,"2141"
320,"1827"
321,"1503"
322,"1176"
323,"888"
324,"680"
325,"600"
326,"505"
327,"423"
328,"402"
329,"417"
330,"393"
331,"432"
332,"436"
333,"423"
334,"464"
335,"465"
336,"477"
337,"492"
338,"487"
339,"485"
340,"484"
341,"501"
342,"490"
343,"523"
344,"569"
345,"592"
346,"601"
347,"618"
348,"732"
349,"766"
350,"827"
351,"813"
352,"749"
353,"751"
354,"695"
355,"664"
356,"691"
357,"728"
358,"711"
359,"701"
360,"814"
361,"762"
362,"809"
363,"893"
364,"941"
365,"952"
366,"1074"
367,"1107"
368,"1209"
369,"1236"
370,"1267"
371,"1255"
372,"1130"
373,"1040"
374,"885"
375,"785"
376,"666"
377,"557"
378,"486"
379,"435"
380,"457"
381,"396"
382,"451"
383,"389"
384,"411"
385,"420"
386,"396"
387,"415"
388,"421"
389,"439"
390,"474"
391,"434"
392,"473"
393,"500"
394,"535"
395,"543"
396,"553"
397,"670"
398,"682"
399,"691"
400,"638"
401,"671"
402,"622"
403,"596"
404,"543"
405,"531"
406,"516"
407,"507"
408,"552"
409,"558"
410,"539"
411,"569"
412,"559"
413,"534"
414,"561"
415,"506"
416,"496"
417,"502"
418,"523"
419,"510"
420,"472"
421,"493"
422,"512"
423,"537"
424,"482"
425,"522"
426,"494"
427,"494"
428,"493"
429,"516"
430,"458"
431,"462"
432,"473"
433,"498"
434,"441"
435,"440"
436,"459"
437,"468"
438,"436"
439,"459"
440,"427"
441,"444"
442,"467"
443,"452"
444,"479"
445,"494"
446,"427"
447,"442"
448,"427"
449,"455"
450,"463"
451,"488"
452,"477"
453,"453"
454,"482"
455,"512"
456,"516"
457,"504"
458,"471"
459,"511"
460,"549"
461,"511"
462,"529"
463,"505"
464,"492"
465,"543"
466,"538"
467,"504"
468,"486"
469,"527"
470,"510"
471,"490"
472,"530"
473,"482"
474,"541"
475,"504"
476,"479"
477,"458"
478,"496"
479,"462"
480,"471"
481,"464"
482,"437"
483,"475"
484,"437"
485,"429"
486,"470"
487,"478"
488,"487"
489,"464"
490,"456"
491,"446"
492,"473"
493,"461"
494,"469"
495,"443"
496,"465"
497,"484"
498,"466"
499,"475"
500,"475"
501,"436"
502,"517"
503,"482"
504,"473"
505,"522"
506,"490"
507,"466"
508,"475"
509,"453"
510,"495"
511,"466"
512,"495"
513,"461"
514,"433"
515,"499"
516,"486"
517,"449"
518,"499"
519,"471"
520,"472"
521,"504"
522,"483"
523,"502"
524,"482"
525,"543"
526,"557"
527,"474"
528,"477"
529,"483"
530,"475"
531,"434"
532,"436"
533,"495"
534,"434"
535,"467"
536,"454"
537,"435"
538,"431"
539,"408"
540,"422"
541,"441"
542,"466"
543,"435"
544,"403"
545,"452"
546,"430"
547,"467"
548,"417"
549,"452"
550,"467"
551,"430"
552,"440"
553,"471"
554,"478"
555,"438"
556,"454"
557,"433"
558,"461"
559,"453"
560,"446"
561,"450"
562,"435"
563,"443"
564,"458"
565,"433"
566,"442"
567,"437"
568,"470"
569,"470"
570,"432"
571,"428"
572,"474"
573,"486"
574,"446"
575,"433"
576,"459"
577,"441"
578,"476"
579,"465"
580,"441"
581,"433"
582,"459"
583,"450"
584,"453"
585,"460"
586,"450"
