Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 5phi 0"
Duration Time,60.918
Ambient Temperature,"92.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"800888"
Raw Accumulated Counts,"832169"
Valid Count Last Packet,"12391"
Raw Count Last Packet,"12868"
Live Time,58.977016
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8166
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1814"
1,"1447"
2,"956"
3,"502"
4,"216"
5,"65"
6,"24"
7,"3"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"5"
22,"22"
23,"121"
24,"166"
25,"194"
26,"186"
27,"185"
28,"211"
29,"187"
30,"183"
31,"165"
32,"182"
33,"162"
34,"165"
35,"167"
36,"187"
37,"159"
38,"146"
39,"160"
40,"157"
41,"152"
42,"173"
43,"163"
44,"162"
45,"182"
46,"173"
47,"180"
48,"197"
49,"182"
50,"156"
51,"190"
52,"142"
53,"144"
54,"154"
55,"132"
56,"131"
57,"180"
58,"146"
59,"167"
60,"170"
61,"152"
62,"139"
63,"135"
64,"152"
65,"120"
66,"170"
67,"116"
68,"151"
69,"158"
70,"160"
71,"185"
72,"200"
73,"246"
74,"255"
75,"255"
76,"213"
77,"207"
78,"192"
79,"201"
80,"255"
81,"351"
82,"593"
83,"907"
84,"1296"
85,"1645"
86,"1841"
87,"1798"
88,"1537"
89,"1088"
90,"715"
91,"450"
92,"280"
93,"209"
94,"183"
95,"145"
96,"143"
97,"143"
98,"150"
99,"142"
100,"141"
101,"138"
102,"112"
103,"167"
104,"130"
105,"103"
106,"117"
107,"115"
108,"135"
109,"138"
110,"154"
111,"151"
112,"198"
113,"203"
114,"210"
115,"248"
116,"206"
117,"192"
118,"216"
119,"186"
120,"178"
121,"207"
122,"184"
123,"199"
124,"229"
125,"254"
126,"281"
127,"409"
128,"529"
129,"771"
130,"1077"
131,"1446"
132,"1755"
133,"1931"
134,"1947"
135,"1898"
136,"1617"
137,"1517"
138,"1386"
139,"1384"
140,"1437"
141,"1492"
142,"1425"
143,"1561"
144,"1642"
145,"1793"
146,"1773"
147,"1732"
148,"1512"
149,"1230"
150,"909"
151,"667"
152,"492"
153,"365"
154,"325"
155,"339"
156,"373"
157,"412"
158,"542"
159,"728"
160,"1018"
161,"1509"
162,"2020"
163,"2506"
164,"2642"
165,"2619"
166,"2348"
167,"1745"
168,"1251"
169,"858"
170,"477"
171,"341"
172,"287"
173,"290"
174,"360"
175,"389"
176,"497"
177,"571"
178,"657"
179,"731"
180,"774"
181,"922"
182,"1001"
183,"870"
184,"812"
185,"677"
186,"576"
187,"433"
188,"288"
189,"266"
190,"225"
191,"201"
192,"224"
193,"213"
194,"225"
195,"225"
196,"242"
197,"307"
198,"280"
199,"312"
200,"268"
201,"291"
202,"244"
203,"237"
204,"237"
205,"209"
206,"248"
207,"219"
208,"241"
209,"232"
210,"241"
211,"233"
212,"239"
213,"273"
214,"247"
215,"282"
216,"275"
217,"373"
218,"439"
219,"536"
220,"740"
221,"857"
222,"1095"
223,"1174"
224,"1198"
225,"1012"
226,"922"
227,"754"
228,"634"
229,"492"
230,"399"
231,"378"
232,"337"
233,"331"
234,"325"
235,"303"
236,"319"
237,"334"
238,"392"
239,"377"
240,"391"
241,"447"
242,"499"
243,"496"
244,"532"
245,"549"
246,"507"
247,"465"
248,"493"
249,"423"
250,"402"
251,"360"
252,"397"
253,"388"
254,"397"
255,"381"
256,"397"
257,"377"
258,"373"
259,"399"
260,"368"
261,"383"
262,"404"
263,"381"
264,"416"
265,"426"
266,"457"
267,"443"
268,"436"
269,"419"
270,"432"
271,"409"
272,"447"
273,"433"
274,"439"
275,"452"
276,"451"
277,"450"
278,"456"
279,"418"
280,"452"
281,"460"
282,"459"
283,"478"
284,"469"
285,"466"
286,"500"
287,"493"
288,"510"
289,"529"
290,"551"
291,"538"
292,"611"
293,"565"
294,"575"
295,"554"
296,"555"
297,"562"
298,"495"
299,"508"
300,"508"
301,"514"
302,"531"
303,"546"
304,"515"
305,"564"
306,"587"
307,"728"
308,"729"
309,"1002"
310,"1451"
311,"2143"
312,"3195"
313,"4507"
314,"6247"
315,"7928"
316,"9275"
317,"10233"
318,"9965"
319,"9023"
320,"7539"
321,"5877"
322,"4273"
323,"2939"
324,"1961"
325,"1160"
326,"940"
327,"737"
328,"647"
329,"599"
330,"588"
331,"542"
332,"582"
333,"558"
334,"571"
335,"580"
336,"563"
337,"580"
338,"648"
339,"628"
340,"637"
341,"684"
342,"762"
343,"873"
344,"930"
345,"1203"
346,"1457"
347,"1709"
348,"1999"
349,"2086"
350,"2085"
351,"2067"
352,"1847"
353,"1637"
354,"1479"
355,"1197"
356,"1072"
357,"1014"
358,"952"
359,"921"
360,"1007"
361,"966"
362,"1046"
363,"1021"
364,"1122"
365,"1197"
366,"1278"
367,"1432"
368,"1503"
369,"1605"
370,"1629"
371,"1617"
372,"1509"
373,"1343"
374,"1183"
375,"1011"
376,"783"
377,"708"
378,"630"
379,"551"
380,"527"
381,"486"
382,"567"
383,"528"
384,"543"
385,"519"
386,"512"
387,"524"
388,"549"
389,"560"
390,"534"
391,"571"
392,"600"
393,"646"
394,"669"
395,"683"
396,"776"
397,"765"
398,"856"
399,"910"
400,"835"
401,"819"
402,"798"
403,"763"
404,"716"
405,"725"
406,"712"
407,"737"
408,"717"
409,"729"
410,"707"
411,"727"
412,"718"
413,"657"
414,"624"
415,"625"
416,"615"
417,"626"
418,"528"
419,"567"
420,"556"
421,"582"
422,"605"
423,"621"
424,"610"
425,"662"
426,"672"
427,"710"
428,"699"
429,"652"
430,"710"
431,"658"
432,"652"
433,"654"
434,"673"
435,"633"
436,"619"
437,"620"
438,"635"
439,"631"
440,"635"
441,"646"
442,"598"
443,"596"
444,"635"
445,"673"
446,"590"
447,"610"
448,"585"
449,"619"
450,"609"
451,"612"
452,"608"
453,"619"
454,"591"
455,"615"
456,"652"
457,"670"
458,"710"
459,"675"
460,"631"
461,"658"
462,"637"
463,"599"
464,"620"
465,"615"
466,"618"
467,"648"
468,"572"
469,"611"
470,"602"
471,"583"
472,"687"
473,"621"
474,"657"
475,"617"
476,"639"
477,"625"
478,"670"
479,"600"
480,"602"
481,"646"
482,"615"
