Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C -1phi 4"
628,"442"
629,"436"
630,"458"
631,"450"
632,"438"
633,"397"
634,"400"
635,"434"
636,"429"
637,"458"
638,"389"
639,"419"
640,"417"
641,"390"
642,"447"
643,"439"
644,"415"
645,"440"
646,"418"
647,"443"
648,"422"
649,"415"
650,"406"
651,"425"
652,"417"
653,"463"
654,"467"
655,"452"
656,"468"
657,"569"
658,"627"
659,"633"
660,"708"
661,"724"
662,"794"
663,"810"
664,"780"
665,"784"
666,"820"
667,"687"
668,"625"
669,"636"
670,"537"
671,"513"
672,"456"
673,"498"
674,"472"
675,"468"
676,"430"
677,"462"
678,"462"
679,"427"
680,"429"
681,"437"
682,"423"
683,"442"
684,"426"
685,"403"
686,"396"
687,"396"
688,"424"
689,"434"
690,"408"
691,"427"
692,"456"
693,"440"
694,"413"
695,"430"
696,"428"
697,"440"
698,"448"
699,"474"
700,"476"
701,"516"
702,"469"
703,"466"
704,"452"
705,"489"
706,"446"
707,"417"
708,"407"
709,"431"
710,"441"
711,"406"
712,"385"
713,"372"
714,"407"
715,"424"
716,"409"
717,"376"
718,"405"
719,"382"
720,"381"
721,"357"
722,"378"
723,"354"
724,"362"
725,"380"
726,"407"
727,"359"
728,"373"
729,"397"
730,"352"
731,"370"
732,"401"
733,"392"
734,"374"
735,"401"
736,"382"
737,"427"
738,"446"
739,"442"
740,"447"
741,"430"
742,"447"
743,"447"
744,"406"
745,"409"
746,"427"
747,"394"
748,"421"
749,"358"
750,"382"
751,"376"
752,"386"
753,"387"
754,"365"
755,"358"
756,"376"
757,"397"
758,"378"
759,"379"
760,"404"
761,"352"
762,"374"
763,"380"
764,"380"
765,"365"
766,"372"
767,"373"
768,"370"
769,"381"
770,"378"
771,"372"
772,"375"
773,"399"
774,"381"
775,"380"
776,"457"
777,"433"
778,"392"
779,"435"
780,"399"
781,"481"
782,"431"
783,"435"
784,"450"
785,"431"
786,"432"
787,"385"
788,"398"
789,"384"
790,"379"
791,"351"
792,"357"
793,"351"
794,"381"
795,"338"
796,"354"
797,"376"
798,"350"
799,"372"
800,"361"
801,"385"
802,"334"
803,"367"
804,"395"
805,"356"
806,"372"
807,"351"
808,"383"
809,"340"
810,"324"
811,"343"
812,"377"
813,"333"
814,"344"
815,"332"
816,"360"
817,"362"
818,"377"
819,"325"
820,"377"
821,"392"
822,"365"
823,"353"
824,"359"
825,"341"
826,"376"
827,"367"
828,"378"
829,"374"
830,"385"
831,"356"
832,"386"
833,"346"
834,"374"
835,"330"
836,"382"
837,"368"
838,"354"
839,"395"
840,"374"
841,"360"
842,"364"
843,"350"
844,"358"
845,"389"
846,"349"
847,"317"
848,"354"
849,"355"
850,"339"
851,"353"
852,"391"
853,"360"
854,"374"
855,"328"
856,"359"
857,"361"
858,"375"
859,"373"
860,"369"
861,"358"
862,"382"
863,"398"
864,"362"
865,"391"
866,"350"
867,"350"
868,"389"
869,"368"
870,"370"
871,"393"
872,"377"
873,"385"
874,"383"
875,"424"
876,"404"
877,"432"
878,"376"
879,"408"
880,"397"
881,"390"
882,"384"
883,"442"
884,"385"
885,"418"
886,"406"
887,"390"
888,"403"
889,"392"
890,"429"
891,"418"
892,"432"
893,"413"
894,"450"
895,"447"
896,"480"
897,"439"
898,"458"
899,"462"
900,"449"
901,"454"
902,"467"
903,"515"
904,"509"
905,"479"
906,"555"
907,"492"
908,"563"
909,"556"
910,"549"
911,"610"
912,"572"
913,"588"
914,"672"
915,"657"
916,"686"
917,"742"
918,"710"
919,"699"
920,"812"
921,"790"
922,"832"
923,"964"
924,"933"
925,"925"
926,"1004"
927,"1088"
928,"1181"
929,"1154"
930,"1185"
931,"1180"
932,"1246"
933,"1200"
934,"1254"
935,"1265"
936,"1303"
937,"1231"
938,"1321"
939,"1332"
940,"1298"
941,"1374"
942,"1185"
943,"1196"
944,"1177"
945,"1209"
946,"1190"
947,"1106"
948,"1052"
949,"1058"
950,"990"
951,"934"
952,"890"
953,"865"
954,"882"
955,"816"
956,"756"
957,"719"
958,"698"
959,"708"
960,"709"
961,"688"
962,"610"
963,"574"
964,"581"
965,"542"
966,"540"
967,"512"
968,"492"
969,"493"
970,"452"
971,"478"
972,"456"
973,"459"
974,"444"
975,"444"
976,"388"
977,"432"
978,"390"
979,"382"
980,"403"
981,"373"
982,"393"
983,"381"
984,"387"
985,"370"
986,"376"
987,"404"
988,"428"
989,"442"
990,"438"
991,"494"
992,"544"
993,"598"
994,"621"
995,"659"
996,"718"
997,"669"
998,"753"
999,"708"
1000,"743"
1001,"784"
1002,"755"
1003,"766"
1004,"769"
1005,"701"
1006,"658"
1007,"613"
1008,"538"
1009,"492"
1010,"470"
1011,"409"
1012,"394"
1013,"337"
1014,"318"
1015,"300"
1016,"322"
1017,"315"
1018,"319"
1019,"345"
1020,"307"
1021,"320"
1022,"360"
1023,"295"
1024,"356"
1025,"333"
1026,"354"
1027,"351"
1028,"348"
1029,"372"
1030,"350"
1031,"390"
1032,"364"
1033,"369"
1034,"376"
1035,"391"
1036,"404"
1037,"464"
1038,"472"
1039,"510"
1040,"514"
1041,"529"
1042,"531"
1043,"599"
1044,"565"
1045,"538"
1046,"639"
1047,"598"
1048,"571"
1049,"586"
1050,"598"
1051,"583"
1052,"586"
1053,"605"
1054,"591"
1055,"494"
1056,"535"
1057,"446"
1058,"477"
1059,"440"
1060,"457"
1061,"442"
1062,"358"
1063,"376"
1064,"380"
1065,"342"
1066,"339"
1067,"339"
1068,"348"
1069,"366"
1070,"329"
1071,"334"
1072,"296"
1073,"307"
1074,"361"
1075,"297"
1076,"314"
1077,"309"
1078,"268"
1079,"315"
1080,"263"
1081,"258"
1082,"303"
1083,"262"
1084,"266"
1085,"278"
1086,"259"
1087,"247"
1088,"269"
1089,"239"
1090,"262"
1091,"244"
1092,"219"
1093,"254"
1094,"276"
1095,"252"
1096,"227"
1097,"236"
1098,"250"
1099,"235"
1100,"216"
1101,"244"
1102,"227"
1103,"245"
1104,"214"
1105,"215"
1106,"237"
1107,"223"
1108,"237"
1109,"239"
1110,"224"
1111,"224"
1112,"254"
1113,"224"
1114,"209"
1115,"231"
1116,"243"
1117,"251"
1118,"256"
1119,"260"
1120,"249"
1121,"266"
1122,"262"
1123,"253"
1124,"280"
1125,"296"
1126,"313"
1127,"259"
1128,"262"
1129,"279"
1130,"269"
1131,"260"
1132,"251"
1133,"257"
1134,"233"
1135,"210"
1136,"241"
1137,"245"
1138,"233"
1139,"210"
1140,"239"
1141,"201"
1142,"205"
1143,"225"
1144,"231"
1145,"216"
1146,"203"
1147,"209"
1148,"240"
1149,"199"
1150,"232"
1151,"254"
1152,"230"
1153,"210"
1154,"201"
1155,"222"
1156,"225"
1157,"210"
1158,"205"
1159,"172"
1160,"187"
1161,"176"
1162,"202"
1163,"193"
1164,"190"
1165,"176"
1166,"179"
1167,"209"
1168,"212"
1169,"191"
1170,"207"
1171,"207"
1172,"203"
1173,"199"
1174,"233"
1175,"212"
1176,"220"
1177,"216"
1178,"217"
1179,"202"
1180,"208"
1181,"223"
1182,"203"
1183,"232"
1184,"203"
1185,"241"
1186,"222"
1187,"193"
1188,"196"
1189,"186"
1190,"185"
1191,"178"
1192,"197"
1193,"172"
1194,"179"
1195,"176"
1196,"173"
1197,"200"
1198,"185"
1199,"182"
1200,"183"
1201,"194"
1202,"170"
1203,"193"
1204,"194"
1205,"157"
1206,"174"
1207,"173"
1208,"178"
1209,"192"
1210,"169"
1211,"167"
1212,"161"
1213,"177"
1214,"202"
1215,"172"
1216,"167"
1217,"147"
1218,"164"
1219,"170"
1220,"179"
1221,"175"
1222,"164"
1223,"174"
1224,"168"
1225,"166"
1226,"166"
1227,"175"
1228,"167"
1229,"152"
1230,"175"
1231,"171"
1232,"167"
1233,"161"
1234,"185"
1235,"174"
1236,"164"
1237,"154"
1238,"164"
1239,"155"
1240,"188"
1241,"175"
1242,"177"
1243,"151"
1244,"171"
1245,"155"
1246,"140"
1247,"165"
1248,"160"
1249,"159"
1250,"132"
1251,"152"
1252,"181"
1253,"144"
1254,"162"
1255,"182"
1256,"166"
1257,"151"
1258,"181"
1259,"148"
1260,"186"
1261,"154"
1262,"155"
1263,"168"
1264,"152"
1265,"158"
1266,"153"
1267,"158"
1268,"154"
1269,"138"
1270,"135"
1271,"141"
1272,"151"
1273,"155"
1274,"158"
1275,"145"
1276,"162"
1277,"121"
1278,"148"
1279,"130"
1280,"143"
1281,"153"
1282,"165"
1283,"137"
1284,"158"
1285,"138"
1286,"141"
1287,"144"
1288,"130"
1289,"142"
1290,"149"
1291,"148"
1292,"144"
1293,"123"
1294,"122"
1295,"150"
1296,"136"
1297,"150"
1298,"133"
1299,"139"
1300,"149"
1301,"129"
1302,"142"
1303,"124"
1304,"128"
1305,"127"
1306,"155"
1307,"126"
1308,"138"
1309,"142"
1310,"116"
1311,"140"
1312,"153"
1313,"109"
1314,"137"
1315,"126"
1316,"136"
1317,"151"
1318,"127"
1319,"131"
1320,"135"
1321,"121"
1322,"144"
1323,"114"
1324,"135"
1325,"122"
1326,"138"
1327,"137"
1328,"110"
1329,"150"
1330,"141"
1331,"142"
1332,"148"
1333,"138"
1334,"137"
1335,"123"
1336,"127"
1337,"145"
1338,"144"
1339,"124"
1340,"139"
1341,"119"
1342,"111"
1343,"128"
1344,"139"
1345,"116"
1346,"126"
1347,"118"
1348,"111"
1349,"119"
1350,"117"
1351,"129"
1352,"123"
1353,"132"
1354,"115"
1355,"132"
1356,"125"
1357,"97"
1358,"118"
1359,"103"
1360,"119"
1361,"120"
1362,"97"
1363,"109"
1364,"107"
1365,"101"
1366,"132"
1367,"109"
1368,"121"
1369,"115"
1370,"117"
1371,"104"
1372,"127"
1373,"103"
1374,"111"
1375,"115"
1376,"110"
1377,"110"
1378,"113"
1379,"108"
1380,"130"
1381,"107"
1382,"111"
1383,"105"
1384,"111"
1385,"99"
1386,"101"
1387,"106"
1388,"123"
1389,"109"
1390,"128"
1391,"116"
1392,"112"
1393,"76"
1394,"86"
1395,"94"
1396,"100"
1397,"103"
1398,"112"
1399,"99"
1400,"122"
1401,"105"
1402,"116"
1403,"112"
1404,"94"
1405,"93"
1406,"91"
1407,"97"
1408,"89"
1409,"101"
1410,"107"
1411,"111"
1412,"102"
1413,"105"
1414,"108"
1415,"93"
1416,"91"
1417,"111"
1418,"90"
1419,"97"
1420,"99"
1421,"102"
1422,"86"
1423,"108"
1424,"86"
1425,"108"
1426,"97"
1427,"101"
1428,"99"
1429,"98"
1430,"98"
1431,"98"
1432,"100"
1433,"77"
1434,"71"
1435,"108"
1436,"91"
1437,"99"
1438,"90"
1439,"82"
1440,"92"
1441,"94"
1442,"86"
1443,"82"
1444,"89"
1445,"98"
1446,"90"
1447,"85"
1448,"90"
1449,"85"
1450,"91"
1451,"74"
1452,"87"
1453,"75"
1454,"81"
1455,"85"
1456,"87"
1457,"102"
1458,"84"
1459,"85"
1460,"87"
1461,"87"
1462,"80"
1463,"76"
1464,"70"
1465,"82"
1466,"79"
1467,"68"
1468,"95"
1469,"84"
1470,"84"
1471,"92"
1472,"83"
1473,"72"
1474,"74"
1475,"78"
1476,"58"
1477,"76"
1478,"56"
1479,"82"
1480,"76"
1481,"62"
1482,"80"
1483,"78"
1484,"76"
1485,"55"
1486,"73"
1487,"74"
1488,"72"
1489,"67"
1490,"76"
1491,"72"
1492,"78"
1493,"73"
1494,"73"
1495,"72"
1496,"64"
1497,"80"
1498,"63"
1499,"71"
1500,"63"
1501,"66"
1502,"56"
1503,"73"
1504,"77"
1505,"68"
1506,"79"
1507,"60"
1508,"68"
1509,"80"
1510,"71"
1511,"65"
1512,"66"
1513,"73"
1514,"57"
1515,"64"
1516,"64"
1517,"60"
1518,"83"
1519,"52"
1520,"69"
1521,"71"
1522,"66"
1523,"58"
1524,"52"
1525,"55"
1526,"64"
1527,"61"
1528,"48"
1529,"68"
1530,"62"
1531,"67"
1532,"70"
1533,"74"
1534,"58"
1535,"62"
1536,"57"
1537,"65"
1538,"60"
1539,"71"
1540,"57"
1541,"52"
1542,"42"
1543,"59"
1544,"60"
1545,"49"
1546,"36"
1547,"55"
1548,"49"
1549,"53"
1550,"52"
1551,"48"
1552,"48"
1553,"45"
1554,"49"
1555,"55"
1556,"58"
1557,"54"
1558,"58"
1559,"57"
1560,"54"
1561,"44"
1562,"55"
1563,"42"
1564,"50"
1565,"41"
1566,"49"
1567,"43"
1568,"47"
1569,"49"
1570,"51"
1571,"47"
1572,"48"
1573,"50"
1574,"41"
1575,"41"
1576,"37"
1577,"47"
1578,"34"
1579,"39"
1580,"44"
1581,"37"
1582,"41"
1583,"39"
1584,"46"
1585,"39"
1586,"49"
1587,"46"
1588,"35"
1589,"52"
1590,"36"
1591,"49"
1592,"31"
1593,"41"
1594,"32"
1595,"41"
1596,"34"
1597,"36"
1598,"43"
1599,"34"
1600,"33"
1601,"49"
1602,"27"
1603,"39"
1604,"52"
1605,"34"
1606,"37"
1607,"47"
1608,"25"
1609,"33"
1610,"31"
1611,"29"
1612,"38"
1613,"51"
1614,"37"
1615,"36"
1616,"28"
1617,"32"
1618,"32"
1619,"26"
1620,"29"
1621,"35"
1622,"33"
1623,"28"
1624,"29"
1625,"32"
1626,"21"
1627,"32"
1628,"36"
1629,"21"
1630,"31"
1631,"15"
1632,"30"
1633,"42"
1634,"32"
1635,"35"
1636,"29"
1637,"33"
1638,"24"
1639,"31"
1640,"25"
1641,"20"
1642,"26"
1643,"27"
1644,"25"
1645,"28"
1646,"28"
1647,"28"
1648,"21"
1649,"32"
1650,"23"
1651,"24"
1652,"18"
1653,"25"
1654,"19"
1655,"28"
1656,"18"
1657,"15"
1658,"13"
1659,"19"
1660,"25"
1661,"16"
1662,"25"
1663,"15"
1664,"24"
1665,"21"
1666,"13"
1667,"30"
1668,"22"
1669,"20"
1670,"14"
1671,"18"
1672,"24"
1673,"15"
1674,"28"
1675,"16"
1676,"17"
1677,"20"
1678,"26"
1679,"14"
1680,"20"
1681,"24"
1682,"15"
1683,"10"
1684,"14"
1685,"13"
1686,"15"
1687,"14"
1688,"12"
1689,"13"
1690,"17"
1691,"18"
1692,"20"
1693,"10"
1694,"12"
1695,"11"
1696,"15"
1697,"18"
1698,"8"
1699,"15"
1700,"11"
1701,"13"
1702,"16"
1703,"11"
1704,"11"
1705,"11"
1706,"13"
1707,"5"
1708,"15"
1709,"7"
1710,"7"
1711,"15"
1712,"15"
1713,"12"
1714,"7"
1715,"9"
1716,"12"
1717,"5"
1718,"6"
1719,"4"
1720,"5"
1721,"7"
1722,"10"
1723,"5"
1724,"9"
1725,"9"
1726,"3"
1727,"5"
1728,"4"
1729,"7"
1730,"4"
1731,"4"
1732,"9"
1733,"5"
1734,"2"
1735,"4"
1736,"5"
1737,"6"
1738,"3"
1739,"2"
1740,"8"
1741,"3"
1742,"3"
1743,"5"
1744,"4"
1745,"6"
1746,"3"
1747,"7"
1748,"6"
1749,"9"
1750,"6"
1751,"7"
1752,"3"
1753,"4"
1754,"2"
1755,"0"
1756,"9"
1757,"2"
1758,"3"
1759,"4"
1760,"2"
1761,"5"
1762,"5"
1763,"0"
1764,"2"
1765,"4"
1766,"4"
1767,"5"
1768,"3"
1769,"4"
1770,"3"
1771,"5"
1772,"3"
1773,"5"
1774,"2"
1775,"1"
1776,"1"
1777,"4"
1778,"3"
1779,"1"
1780,"1"
1781,"1"
1782,"0"
1783,"2"
1784,"3"
1785,"3"
1786,"3"
1787,"6"
1788,"0"
1789,"3"
1790,"4"
1791,"2"
1792,"2"
1793,"2"
1794,"3"
1795,"3"
1796,"2"
1797,"1"
1798,"1"
1799,"4"
1800,"4"
1801,"1"
1802,"0"
1803,"3"
1804,"1"
1805,"1"
1806,"1"
1807,"0"
1808,"2"
1809,"1"
1810,"1"
1811,"0"
1812,"1"
1813,"1"
1814,"0"
1815,"3"
1816,"1"
1817,"1"
1818,"2"
1819,"1"
1820,"1"
1821,"2"
1822,"3"
1823,"1"
1824,"2"
1825,"1"
1826,"2"
1827,"1"
1828,"1"
1829,"1"
1830,"0"
1831,"2"
1832,"0"
1833,"0"
1834,"1"
1835,"0"
1836,"1"
1837,"2"
1838,"0"
1839,"1"
1840,"1"
1841,"0"
1842,"0"
1843,"1"
1844,"1"
1845,"0"
1846,"2"
1847,"0"
1848,"0"
1849,"0"
1850,"2"
1851,"0"
1852,"1"
1853,"0"
1854,"1"
1855,"1"
1856,"1"
1857,"2"
1858,"0"
1859,"2"
1860,"1"
1861,"1"
1862,"1"
1863,"0"
1864,"1"
1865,"0"
1866,"1"
1867,"1"
1868,"1"
1869,"0"
1870,"1"
1871,"1"
1872,"1"
1873,"0"
1874,"0"
1875,"0"
1876,"0"
1877,"0"
1878,"1"
1879,"0"
1880,"1"
1881,"0"
1882,"0"
1883,"0"
1884,"0"
1885,"1"
1886,"1"
1887,"1"
1888,"1"
1889,"2"
1890,"0"
1891,"1"
1892,"0"
1893,"1"
1894,"0"
1895,"1"
1896,"0"
1897,"0"
1898,"1"
1899,"2"
1900,"0"
1901,"2"
1902,"1"
1903,"0"
1904,"0"
1905,"0"
1906,"1"
1907,"1"
1908,"1"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"0"
1919,"1"
1920,"0"
1921,"0"
1922,"1"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"1"
1929,"0"
1930,"0"
1931,"2"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"0"
1956,"0"
1957,"1"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"1"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"1"
1979,"0"
1980,"0"
1981,"0"
1982,"2"
1983,"1"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"1"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"1"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


