Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 3phi 3"
Duration Time,60.026
Ambient Temperature,"92.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"729756"
Raw Accumulated Counts,"756478"
Valid Count Last Packet,"11350"
Raw Count Last Packet,"11756"
Live Time,58.238991
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8127
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"1723"
1,"1542"
2,"961"
3,"495"
4,"206"
5,"79"
6,"22"
7,"2"
8,"1"
9,"1"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"50"
23,"123"
24,"188"
25,"180"
26,"181"
27,"180"
28,"177"
29,"170"
30,"172"
31,"178"
32,"174"
33,"155"
34,"168"
35,"177"
36,"155"
37,"128"
38,"146"
39,"148"
40,"157"
41,"160"
42,"132"
43,"138"
44,"166"
45,"156"
46,"180"
47,"157"
48,"172"
49,"163"
50,"160"
51,"178"
52,"162"
53,"158"
54,"133"
55,"160"
56,"181"
57,"135"
58,"182"
59,"119"
60,"141"
61,"157"
62,"151"
63,"136"
64,"148"
65,"117"
66,"133"
67,"136"
68,"127"
69,"166"
70,"173"
71,"204"
72,"249"
73,"237"
74,"254"
75,"247"
76,"244"
77,"207"
78,"207"
79,"195"
80,"213"
81,"305"
82,"460"
83,"703"
84,"1018"
85,"1278"
86,"1376"
87,"1292"
88,"1060"
89,"814"
90,"553"
91,"382"
92,"248"
93,"205"
94,"166"
95,"140"
96,"134"
97,"107"
98,"123"
99,"136"
100,"142"
101,"124"
102,"123"
103,"126"
104,"130"
105,"132"
106,"110"
107,"128"
108,"127"
109,"158"
110,"156"
111,"170"
112,"213"
113,"206"
114,"240"
115,"212"
116,"233"
117,"190"
118,"199"
119,"184"
120,"203"
121,"189"
122,"198"
123,"208"
124,"226"
125,"256"
126,"273"
127,"358"
128,"489"
129,"729"
130,"985"
131,"1399"
132,"1689"
133,"1904"
134,"2033"
135,"1883"
136,"1658"
137,"1382"
138,"1296"
139,"1309"
140,"1339"
141,"1382"
142,"1443"
143,"1559"
144,"1638"
145,"1740"
146,"1784"
147,"1735"
148,"1571"
149,"1254"
150,"961"
151,"689"
152,"488"
153,"339"
154,"328"
155,"304"
156,"387"
157,"455"
158,"630"
159,"915"
160,"1376"
161,"2078"
162,"2855"
163,"3569"
164,"3888"
165,"3639"
166,"3195"
167,"2485"
168,"1675"
169,"1045"
170,"671"
171,"391"
172,"340"
173,"317"
174,"376"
175,"507"
176,"642"
177,"692"
178,"831"
179,"869"
180,"940"
181,"954"
182,"912"
183,"891"
184,"792"
185,"624"
186,"497"
187,"465"
188,"303"
189,"223"
190,"221"
191,"183"
192,"193"
193,"194"
194,"227"
195,"245"
196,"246"
197,"250"
198,"282"
199,"270"
200,"251"
201,"278"
202,"273"
203,"273"
204,"232"
205,"216"
206,"206"
207,"215"
208,"223"
209,"209"
210,"227"
211,"230"
212,"198"
213,"216"
214,"234"
215,"231"
216,"227"
217,"248"
218,"290"
219,"334"
220,"455"
221,"487"
222,"542"
223,"588"
224,"616"
225,"588"
226,"533"
227,"450"
228,"407"
229,"345"
230,"310"
231,"265"
232,"313"
233,"301"
234,"296"
235,"287"
236,"294"
237,"315"
238,"326"
239,"339"
240,"334"
241,"370"
242,"390"
243,"372"
244,"397"
245,"340"
246,"376"
247,"344"
248,"348"
249,"346"
250,"308"
251,"313"
252,"323"
253,"310"
254,"356"
255,"320"
256,"334"
257,"366"
258,"314"
259,"349"
260,"331"
261,"331"
262,"356"
263,"349"
264,"347"
265,"346"
266,"344"
267,"347"
268,"373"
269,"346"
270,"350"
271,"366"
272,"393"
273,"345"
274,"394"
275,"367"
276,"402"
277,"384"
278,"354"
279,"396"
280,"339"
281,"403"
282,"403"
283,"417"
284,"386"
285,"422"
286,"401"
287,"440"
288,"460"
289,"480"
290,"476"
291,"519"
292,"509"
293,"500"
294,"492"
295,"503"
296,"486"
297,"462"
298,"477"
299,"463"
300,"444"
301,"459"
302,"454"
303,"507"
304,"515"
305,"478"
306,"527"
307,"562"
308,"641"
309,"678"
310,"917"
311,"1218"
312,"1769"
313,"2343"
314,"3027"
315,"3818"
316,"4516"
317,"4759"
318,"4757"
319,"4301"
320,"3692"
321,"2803"
322,"2200"
323,"1539"
324,"1106"
325,"819"
326,"633"
327,"550"
328,"480"
329,"530"
330,"451"
331,"474"
332,"530"
333,"534"
334,"498"
335,"484"
336,"520"
337,"535"
338,"559"
339,"522"
340,"530"
341,"621"
342,"653"
343,"693"
344,"716"
345,"808"
346,"894"
347,"966"
348,"1089"
349,"1166"
350,"1262"
351,"1131"
352,"1067"
353,"1006"
354,"932"
355,"821"
356,"819"
357,"811"
358,"794"
359,"769"
360,"854"
361,"889"
362,"915"
363,"988"
364,"1026"
365,"1142"
366,"1178"
367,"1338"
368,"1374"
369,"1484"
370,"1484"
371,"1474"
372,"1319"
373,"1204"
374,"1031"
375,"937"
376,"753"
377,"642"
378,"600"
379,"517"
380,"489"
381,"488"
382,"483"
383,"539"
384,"484"
385,"512"
386,"508"
387,"477"
388,"492"
389,"472"
390,"500"
391,"544"
392,"552"
393,"551"
394,"612"
395,"665"
396,"640"
397,"755"
398,"720"
399,"805"
400,"789"
401,"764"
402,"748"
403,"652"
404,"701"
405,"620"
406,"660"
407,"621"
408,"626"
409,"626"
410,"629"
411,"600"
412,"669"
413,"647"
414,"581"
415,"566"
416,"553"
417,"498"
418,"556"
419,"544"
420,"518"
421,"564"
422,"535"
423,"532"
424,"517"
425,"557"
426,"550"
427,"607"
428,"583"
429,"581"
430,"608"
431,"575"
432,"591"
433,"560"
434,"542"
435,"548"
436,"530"
437,"567"
438,"536"
439,"566"
440,"600"
441,"581"
442,"562"
443,"565"
444,"540"
445,"565"
446,"586"
447,"591"
448,"574"
449,"567"
450,"623"
451,"550"
452,"570"
453,"570"
454,"547"
455,"621"
456,"582"
457,"606"
458,"605"
459,"631"
460,"620"
461,"639"
462,"570"
463,"594"
464,"585"
465,"556"
466,"555"
467,"594"
468,"546"
469,"553"
470,"525"
471,"591"
472,"569"
473,"568"
474,"553"
475,"593"
476,"582"
477,"573"
478,"576"
479,"572"
480,"579"
481,"555"
482,"554"
483,"540"
484,"626"
485,"543"
486,"578"
487,"540"
488,"564"
489,"561"
490,"582"
491,"569"
492,"538"
493,"483"
494,"571"
495,"562"
496,"558"
497,"541"
498,"528"
499,"551"
500,"494"
501,"580"
502,"575"
503,"563"
504,"546"
505,"563"
506,"566"
507,"543"
508,"566"
509,"567"
510,"533"
511,"616"
512,"586"
513,"575"
514,"573"
515,"578"
516,"551"
517,"528"
518,"598"
519,"587"
520,"562"
521,"626"
522,"614"
523,"629"
524,"580"
525,"595"
526,"610"
527,"555"
528,"560"
529,"543"
530,"526"
531,"523"
532,"554"
533,"606"
534,"498"
535,"543"
536,"573"
537,"516"
538,"553"
539,"547"
540,"524"
541,"527"
542,"562"
543,"550"
544,"520"
545,"522"
546,"533"
547,"524"
548,"538"
549,"566"
550,"565"
551,"533"
552,"528"
553,"504"
554,"562"
555,"584"
556,"535"
557,"538"
558,"501"
559,"541"
560,"563"
561,"531"
562,"529"
563,"576"
564,"501"
565,"554"
566,"599"
567,"540"
568,"539"
569,"550"
570,"558"
571,"536"
572,"597"
573,"564"
574,"546"
575,"574"
576,"552"
577,"570"
578,"546"
579,"549"
580,"542"
581,"521"
582,"518"
583,"528"
584,"509"
585,"584"
586,"527"
587,"520"
588,"564"
589,"536"
590,"526"
591,"582"
592,"528"
593,"561"
594,"530"
595,"578"
596,"571"
597,"585"
598,"521"
599,"572"
600,"556"
601,"531"
602,"547"
603,"524"
604,"521"
605,"546"
606,"566"
607,"534"
608,"536"
609,"535"
610,"581"
611,"595"
612,"546"
613,"568"
614,"588"
615,"536"
616,"514"
617,"556"
618,"580"
619,"557"
620,"572"
621,"546"
622,"567"
623,"577"
624,"587"
625,"613"
626,"609"
627,"579"
628,"560"
629,"599"
630,"560"
631,"561"
632,"549"
633,"543"
634,"556"
635,"541"
636,"545"
637,"548"
638,"558"
639,"572"
640,"573"
641,"563"
642,"540"
643,"556"
644,"535"
645,"567"
646,"549"
647,"542"
648,"547"
649,"524"
650,"606"
651,"596"
652,"548"
653,"637"
654,"634"
655,"719"
656,"835"
657,"886"
658,"1045"
659,"1158"
660,"1264"
661,"1388"
662,"1416"
663,"1395"
664,"1493"
665,"1398"
666,"1301"
667,"1255"
668,"1116"
669,"995"
670,"827"
671,"803"
672,"697"
673,"656"
674,"576"
675,"579"
676,"554"
677,"551"
678,"537"
679,"503"
680,"531"
681,"577"
682,"522"
683,"511"
684,"524"
685,"533"
686,"543"
687,"555"
688,"534"
689,"554"
690,"510"
691,"533"
692,"555"
693,"546"
694,"633"
695,"580"
696,"617"
697,"683"
698,"743"
699,"753"
700,"717"
701,"778"
702,"793"
703,"779"
704,"815"
705,"732"
706,"726"
707,"676"
708,"606"
709,"547"
710,"568"
711,"531"
712,"518"
713,"473"
714,"533"
715,"494"
716,"490"
717,"495"
718,"476"
719,"484"
720,"506"
721,"467"
722,"485"
723,"480"
724,"480"
725,"458"
726,"480"
727,"460"
728,"500"
729,"484"
730,"475"
731,"524"
732,"515"
733,"481"
734,"580"
735,"494"
736,"549"
737,"607"
738,"588"
739,"603"
740,"613"
741,"621"
742,"663"
743,"623"
744,"591"
745,"623"
746,"620"
747,"549"
748,"536"
749,"502"
750,"487"
751,"493"
752,"497"
753,"522"
754,"458"
755,"473"
756,"502"
757,"489"
758,"475"
759,"465"
760,"481"
761,"502"
762,"492"
763,"470"
764,"450"
765,"455"
766,"435"
767,"469"
768,"449"
769,"431"
770,"490"
771,"484"
772,"490"
773,"499"
774,"499"
775,"568"
776,"564"
777,"550"
778,"597"
779,"594"
780,"661"
781,"627"
782,"603"
783,"626"
784,"590"
785,"650"
786,"586"
787,"553"
788,"555"
789,"534"
790,"511"
791,"470"
792,"486"
793,"450"
794,"482"
795,"436"
796,"449"
797,"445"
798,"431"
799,"460"
800,"470"
801,"449"
802,"455"
803,"414"
804,"461"
805,"447"
806,"425"
807,"391"
808,"443"
809,"395"
810,"463"
811,"458"
812,"451"
813,"455"
814,"454"
815,"465"
816,"470"
817,"456"
818,"428"
819,"439"
820,"423"
821,"472"
822,"443"
823,"463"
824,"459"
825,"435"
826,"456"
827,"480"
828,"429"
829,"429"
830,"449"
831,"443"
832,"467"
833,"431"
834,"428"
835,"397"
836,"447"
837,"433"
838,"457"
839,"421"
840,"434"
841,"441"
842,"434"
843,"439"
844,"404"
845,"407"
846,"425"
847,"458"
848,"439"
849,"409"
850,"426"
851,"452"
852,"439"
853,"464"
854,"456"
855,"424"
856,"409"
857,"451"
858,"435"
859,"451"
860,"469"
861,"429"
862,"458"
863,"498"
864,"434"
865,"435"
866,"437"
867,"442"
868,"415"
869,"503"
870,"466"
871,"498"
872,"448"
873,"448"
874,"440"
875,"471"
876,"464"
877,"475"
878,"510"
879,"486"
880,"448"
881,"469"
882,"463"
883,"466"
884,"483"
885,"480"
886,"497"
887,"490"
888,"466"
889,"517"
890,"551"
891,"506"
892,"472"
893,"535"
894,"514"
895,"554"
896,"470"
897,"526"
898,"503"
899,"541"
900,"509"
901,"551"
902,"561"
903,"542"
904,"567"
905,"557"
906,"588"
907,"663"
908,"627"
909,"599"
910,"613"
911,"657"
912,"707"
913,"740"
914,"708"
915,"755"
916,"777"
917,"791"
918,"852"
919,"861"
920,"901"
921,"923"
922,"938"
923,"976"
924,"1050"
925,"1114"
926,"1153"
927,"1154"
928,"1292"
929,"1269"
930,"1343"
931,"1370"
932,"1466"
933,"1371"
934,"1406"
935,"1477"
936,"1500"
937,"1507"
938,"1519"
939,"1465"
940,"1512"
941,"1471"
942,"1439"
943,"1469"
944,"1387"
945,"1259"
946,"1342"
947,"1246"
948,"1244"
949,"1211"
950,"1136"
951,"1056"
952,"1081"
953,"1010"
954,"970"
955,"910"
956,"874"
957,"892"
958,"783"
959,"821"
960,"798"
961,"739"
962,"713"
963,"677"
964,"642"
965,"650"
966,"603"
967,"549"
968,"612"
969,"559"
970,"502"
971,"544"
972,"521"
973,"508"
974,"529"
975,"482"
976,"485"
977,"485"
978,"453"
979,"415"
980,"415"
981,"406"
982,"408"
983,"428"
984,"409"
985,"429"
986,"454"
987,"456"
988,"460"
989,"485"
990,"520"
991,"587"
992,"583"
993,"660"
994,"728"
995,"761"
996,"795"
997,"844"
998,"833"
999,"949"
1000,"962"
1001,"964"
1002,"872"
1003,"911"
1004,"852"
1005,"802"
1006,"739"
1007,"660"
1008,"616"
1009,"552"
1010,"550"
1011,"496"
1012,"448"
1013,"409"
1014,"384"
1015,"353"
1016,"360"
1017,"360"
1018,"354"
1019,"375"
1020,"366"
1021,"329"
1022,"381"
1023,"338"
1024,"375"
1025,"382"
1026,"398"
1027,"383"
1028,"396"
1029,"447"
1030,"424"
1031,"444"
1032,"401"
1033,"422"
1034,"412"
1035,"501"
1036,"498"
1037,"473"
1038,"472"
1039,"539"
1040,"504"
1041,"559"
1042,"581"
1043,"636"
1044,"631"
1045,"619"
1046,"653"
1047,"671"
1048,"672"
1049,"657"
1050,"619"
1051,"629"
1052,"619"
1053,"562"
1054,"605"
1055,"564"
1056,"611"
1057,"533"
1058,"503"
1059,"481"
1060,"457"
1061,"446"
1062,"414"
1063,"413"
1064,"396"
1065,"398"
1066,"387"
1067,"363"
1068,"364"
1069,"344"
1070,"371"
1071,"396"
1072,"365"
1073,"355"
1074,"337"
1075,"321"
1076,"324"
1077,"360"
1078,"301"
1079,"334"
1080,"320"
1081,"321"
1082,"289"
1083,"285"
1084,"295"
1085,"302"
1086,"292"
1087,"294"
1088,"268"
1089,"274"
1090,"261"
1091,"272"
1092,"272"
1093,"251"
1094,"280"
1095,"246"
1096,"262"
1097,"280"
1098,"291"
1099,"267"
1100,"244"
1101,"238"
1102,"284"
