Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C -1phi 2"
178,"584"
179,"593"
180,"567"
181,"604"
182,"581"
183,"585"
184,"488"
185,"402"
186,"349"
187,"252"
188,"218"
189,"193"
190,"162"
191,"192"
192,"169"
193,"185"
194,"176"
195,"169"
196,"217"
197,"205"
198,"198"
199,"215"
200,"224"
201,"214"
202,"212"
203,"176"
204,"182"
205,"209"
206,"171"
207,"194"
208,"188"
209,"189"
210,"196"
211,"153"
212,"191"
213,"206"
214,"217"
215,"178"
216,"205"
217,"231"
218,"281"
219,"281"
220,"308"
221,"312"
222,"346"
223,"388"
224,"363"
225,"351"
226,"353"
227,"325"
228,"297"
229,"300"
230,"289"
231,"301"
232,"277"
233,"297"
234,"278"
235,"286"
236,"276"
237,"287"
238,"245"
239,"299"
240,"275"
241,"277"
242,"289"
243,"285"
244,"304"
245,"314"
246,"282"
247,"294"
248,"294"
249,"284"
250,"248"
251,"253"
252,"273"
253,"254"
254,"263"
255,"248"
256,"260"
257,"260"
258,"266"
259,"243"
260,"283"
261,"285"
262,"256"
263,"266"
264,"257"
265,"282"
266,"260"
267,"270"
268,"283"
269,"295"
270,"313"
271,"309"
272,"296"
273,"300"
274,"289"
275,"324"
276,"282"
277,"291"
278,"305"
279,"303"
280,"331"
281,"317"
282,"281"
283,"331"
284,"326"
285,"326"
286,"324"
287,"326"
288,"347"
289,"357"
290,"347"
291,"333"
292,"329"
293,"350"
294,"373"
295,"355"
296,"354"
297,"377"
298,"314"
299,"353"
300,"339"
301,"318"
302,"336"
303,"332"
304,"371"
305,"375"
306,"406"
307,"423"
308,"499"
309,"510"
310,"599"
311,"777"
312,"1002"
313,"1280"
314,"1601"
315,"1839"
316,"2188"
317,"2496"
318,"2307"
319,"2142"
320,"1840"
321,"1478"
322,"1070"
323,"846"
324,"665"
325,"520"
326,"475"
327,"392"
328,"397"
329,"403"
330,"400"
331,"424"
332,"371"
333,"393"
334,"381"
335,"458"
336,"391"
337,"392"
338,"438"
339,"445"
340,"416"
341,"473"
342,"465"
343,"460"
344,"478"
345,"493"
346,"549"
347,"550"
348,"649"
349,"698"
350,"666"
351,"683"
352,"639"
353,"615"
354,"612"
355,"599"
356,"621"
357,"624"
358,"597"
359,"611"
360,"642"
361,"694"
362,"705"
363,"749"
364,"859"
365,"834"
366,"851"
367,"920"
368,"975"
369,"1005"
370,"1041"
371,"947"
372,"952"
373,"786"
374,"703"
375,"603"
376,"525"
377,"487"
378,"417"
379,"401"
380,"372"
381,"328"
382,"336"
383,"361"
384,"365"
385,"335"
386,"359"
387,"405"
388,"387"
389,"380"
390,"443"
391,"421"
392,"439"
393,"471"
394,"528"
395,"532"
396,"572"
397,"644"
398,"567"
399,"613"
400,"593"
401,"580"
402,"553"
403,"526"
404,"492"
405,"474"
406,"503"
407,"510"
408,"494"
409,"491"
410,"511"
411,"510"
412,"495"
413,"433"
414,"459"
415,"414"
416,"400"
417,"375"
418,"362"
419,"340"
420,"363"
421,"353"
422,"375"
423,"374"
424,"359"
425,"385"
426,"373"
427,"388"
428,"382"
429,"389"
430,"389"
431,"351"
432,"378"
433,"377"
434,"366"
435,"368"
436,"407"
437,"358"
438,"366"
439,"394"
440,"369"
441,"397"
442,"437"
443,"406"
444,"368"
445,"362"
446,"354"
447,"344"
448,"373"
449,"347"
450,"375"
451,"384"
452,"366"
453,"370"
454,"350"
455,"365"
456,"370"
457,"384"
458,"371"
459,"430"
460,"396"
461,"370"
462,"340"
463,"399"
464,"397"
465,"398"
466,"384"
467,"366"
468,"408"
469,"331"
470,"371"
471,"358"
472,"331"
473,"389"
474,"351"
475,"351"
476,"344"
477,"346"
478,"316"
479,"348"
480,"385"
481,"372"
482,"344"
483,"360"
484,"351"
485,"354"
486,"401"
487,"400"
488,"393"
489,"389"
490,"399"
491,"384"
492,"412"
493,"402"
494,"361"
495,"380"
496,"378"
497,"367"
498,"371"
499,"386"
500,"379"
501,"394"
502,"377"
503,"347"
504,"352"
505,"385"
506,"331"
507,"363"
508,"336"
509,"335"
510,"357"
511,"327"
512,"341"
513,"365"
514,"334"
515,"355"
516,"364"
517,"355"
518,"352"
519,"346"
520,"372"
521,"357"
522,"353"
523,"400"
524,"358"
525,"379"
526,"381"
527,"363"
528,"355"
529,"375"
530,"371"
531,"362"
532,"391"
533,"341"
534,"379"
535,"371"
536,"334"
537,"354"
538,"342"
539,"354"
540,"368"
541,"325"
542,"319"
543,"322"
544,"327"
545,"336"
546,"368"
547,"363"
548,"317"
549,"325"
550,"334"
551,"332"
552,"317"
553,"346"
554,"327"
555,"343"
556,"296"
557,"289"
558,"304"
559,"321"
560,"326"
561,"346"
562,"342"
563,"300"
564,"350"
565,"309"
566,"309"
567,"344"
568,"329"
569,"339"
570,"336"
571,"334"
572,"318"
573,"348"
574,"318"
575,"335"
576,"324"
577,"316"
578,"347"
579,"336"
580,"345"
581,"342"
582,"353"
583,"320"
584,"345"
585,"335"
586,"355"
587,"340"
588,"337"
589,"335"
590,"322"
591,"296"
592,"333"
593,"343"
594,"330"
595,"326"
596,"295"
597,"341"
598,"329"
599,"337"
600,"336"
601,"323"
602,"342"
603,"314"
604,"305"
605,"331"
606,"303"
607,"330"
608,"357"
609,"350"
610,"365"
611,"312"
612,"334"
613,"345"
614,"347"
615,"327"
616,"328"
617,"354"
618,"367"
619,"339"
620,"341"
621,"342"
622,"342"
623,"332"
624,"358"
625,"373"
626,"376"
627,"352"
628,"372"
629,"338"
630,"359"
631,"361"
632,"358"
633,"345"
634,"315"
635,"326"
636,"319"
637,"348"
638,"355"
639,"340"
640,"290"
641,"327"
642,"329"
643,"351"
644,"310"
645,"341"
646,"355"
647,"310"
648,"340"
649,"338"
650,"354"
651,"373"
652,"346"
653,"394"
654,"384"
655,"415"
656,"461"
657,"504"
658,"574"
659,"625"
660,"746"
661,"731"
662,"807"
663,"800"
664,"841"
665,"743"
666,"783"
667,"703"
668,"703"
669,"623"
670,"505"
671,"434"
672,"400"
673,"350"
674,"346"
675,"335"
676,"314"
677,"333"
678,"295"
679,"323"
680,"300"
681,"278"
682,"300"
683,"275"
684,"291"
685,"314"
686,"303"
687,"298"
688,"320"
689,"309"
690,"287"
691,"337"
692,"317"
693,"321"
694,"355"
695,"367"
696,"360"
697,"378"
698,"397"
699,"409"
700,"432"
701,"413"
702,"463"
703,"397"
704,"415"
705,"385"
706,"415"
707,"352"
708,"364"
709,"320"
710,"297"
711,"299"
712,"303"
713,"258"
714,"292"
715,"325"
716,"304"
717,"339"
718,"273"
719,"291"
720,"306"
721,"276"
722,"278"
723,"274"
724,"296"
725,"288"
726,"277"
727,"285"
728,"332"
729,"291"
730,"275"
731,"296"
732,"318"
733,"289"
734,"303"
735,"311"
736,"328"
737,"347"
738,"334"
739,"350"
740,"396"
741,"357"
742,"338"
743,"389"
744,"324"
745,"368"
746,"340"
747,"291"
748,"280"
749,"323"
750,"303"
751,"305"
752,"311"
753,"288"
754,"286"
755,"296"
756,"304"
757,"259"
758,"290"
759,"275"
760,"305"
761,"254"
762,"291"
763,"273"
764,"250"
765,"269"
766,"264"
767,"259"
768,"250"
769,"269"
770,"286"
771,"266"
772,"269"
773,"310"
774,"289"
775,"292"
776,"311"
777,"322"
778,"303"
779,"348"
780,"330"
781,"375"
782,"332"
783,"347"
784,"376"
785,"349"
786,"332"
787,"313"
788,"291"
789,"289"
790,"278"
791,"293"
792,"296"
793,"289"
794,"320"
795,"283"
796,"276"
797,"246"
798,"238"
799,"263"
800,"253"
801,"261"
802,"270"
803,"255"
804,"268"
805,"282"
806,"268"
807,"264"
808,"278"
809,"268"
810,"268"
811,"255"
812,"266"
813,"273"
814,"275"
815,"272"
816,"252"
817,"220"
818,"261"
819,"276"
820,"242"
821,"248"
822,"293"
823,"286"
824,"276"
825,"283"
826,"243"
827,"264"
828,"258"
829,"247"
830,"255"
831,"288"
832,"272"
833,"240"
834,"272"
835,"274"
836,"239"
837,"234"
838,"248"
839,"260"
840,"265"
841,"263"
842,"286"
843,"256"
844,"276"
845,"234"
846,"246"
847,"244"
848,"273"
849,"231"
850,"274"
851,"253"
852,"282"
853,"281"
854,"261"
855,"256"
856,"260"
857,"263"
858,"241"
859,"268"
860,"275"
861,"267"
862,"278"
863,"257"
864,"266"
865,"289"
866,"247"
867,"298"
868,"281"
869,"260"
870,"266"
871,"278"
872,"283"
873,"263"
874,"295"
875,"296"
876,"332"
877,"330"
878,"297"
879,"307"
880,"283"
881,"295"
882,"284"
883,"275"
884,"275"
885,"302"
886,"294"
887,"284"
888,"291"
889,"312"
890,"286"
891,"320"
892,"321"
893,"314"
894,"290"
895,"315"
896,"309"
897,"332"
898,"322"
899,"309"
900,"306"
901,"366"
902,"341"
903,"356"
904,"365"
905,"328"
906,"373"
907,"356"
908,"417"
909,"442"
910,"410"
911,"414"
912,"410"
913,"465"
914,"464"
915,"502"
916,"514"
917,"557"
918,"576"
919,"568"
920,"598"
921,"627"
922,"598"
923,"664"
924,"666"
925,"750"
926,"745"
927,"739"
928,"821"
929,"813"
930,"856"
931,"876"
932,"836"
933,"883"
934,"874"
935,"903"
936,"916"
937,"940"
938,"908"
939,"907"
940,"913"
941,"900"
942,"851"
943,"896"
944,"863"
945,"876"
946,"819"
947,"778"
948,"818"
949,"746"
950,"703"
951,"716"
952,"721"
953,"624"
954,"625"
955,"546"
956,"549"
957,"529"
958,"511"
959,"441"
960,"496"
961,"452"
962,"427"
963,"435"
964,"419"
965,"386"
966,"407"
967,"375"
968,"363"
969,"366"
970,"347"
971,"314"
972,"310"
973,"331"
974,"344"
975,"290"
976,"267"
977,"276"
978,"314"
979,"262"
980,"309"
981,"256"
982,"268"
983,"237"
984,"276"
985,"273"
986,"262"
987,"286"
988,"309"
989,"324"
990,"331"
991,"343"
992,"379"
993,"433"
994,"400"
995,"443"
996,"489"
997,"473"
998,"526"
999,"572"
1000,"540"
1001,"559"
1002,"540"
1003,"556"
1004,"527"
1005,"471"
1006,"452"
1007,"416"
1008,"382"
1009,"326"
1010,"313"
1011,"286"
1012,"287"
1013,"237"
1014,"249"
1015,"238"
1016,"216"
1017,"252"
1018,"237"
1019,"264"
1020,"225"
1021,"249"
1022,"210"
1023,"238"
1024,"246"
1025,"260"
1026,"230"
1027,"232"
1028,"237"
1029,"265"
1030,"294"
1031,"287"
1032,"282"
1033,"293"
1034,"295"
1035,"318"
1036,"278"
1037,"328"
1038,"365"
1039,"330"
1040,"397"
1041,"372"
1042,"408"
1043,"465"
1044,"416"
1045,"401"
1046,"480"
1047,"502"
1048,"463"
1049,"474"
1050,"462"
1051,"458"
1052,"462"
1053,"399"
1054,"433"
1055,"358"
1056,"369"
1057,"338"
1058,"329"
1059,"334"
1060,"285"
1061,"258"
1062,"306"
1063,"268"
1064,"247"
1065,"248"
1066,"260"
1067,"260"
1068,"250"
1069,"241"
1070,"243"
1071,"222"
1072,"214"
1073,"235"
1074,"203"
1075,"202"
1076,"219"
1077,"220"
1078,"228"
1079,"222"
1080,"228"
1081,"210"
1082,"225"
1083,"210"
1084,"203"
1085,"195"
1086,"201"
1087,"170"
1088,"200"
1089,"177"
1090,"199"
1091,"187"
1092,"174"
1093,"184"
1094,"175"
1095,"182"
1096,"164"
1097,"175"
1098,"195"
1099,"170"
1100,"192"
1101,"176"
1102,"178"
1103,"179"
1104,"168"
1105,"179"
1106,"188"
1107,"165"
1108,"170"
1109,"185"
1110,"155"
1111,"142"
1112,"174"
1113,"155"
1114,"168"
1115,"144"
1116,"174"
1117,"149"
1118,"164"
1119,"161"
1120,"162"
1121,"176"
1122,"204"
1123,"199"
1124,"209"
1125,"218"
1126,"237"
1127,"205"
1128,"207"
1129,"223"
1130,"189"
1131,"200"
1132,"198"
1133,"191"
1134,"185"
1135,"160"
1136,"165"
1137,"146"
1138,"163"
1139,"146"
1140,"136"
1141,"148"
1142,"165"
1143,"158"
1144,"162"
1145,"159"
1146,"178"
1147,"160"
1148,"155"
1149,"153"
1150,"148"
1151,"171"
1152,"144"
1153,"157"
1154,"165"
1155,"146"
1156,"148"
1157,"147"
1158,"137"
1159,"126"
1160,"136"
1161,"139"
1162,"129"
1163,"142"
1164,"139"
1165,"123"
1166,"135"
1167,"130"
1168,"123"
1169,"130"
1170,"152"
1171,"158"
1172,"146"
1173,"171"
1174,"143"
1175,"144"
1176,"159"
1177,"165"
1178,"147"
1179,"164"
1180,"141"
1181,"158"
1182,"183"
1183,"141"
1184,"160"
1185,"146"
1186,"146"
1187,"153"
1188,"135"
1189,"145"
1190,"163"
1191,"140"
1192,"148"
1193,"146"
1194,"138"
1195,"139"
1196,"164"
1197,"139"
1198,"122"
1199,"119"
1200,"143"
1201,"126"
1202,"157"
1203,"132"
1204,"141"
1205,"143"
1206,"137"
1207,"158"
1208,"143"
1209,"123"
1210,"109"
1211,"142"
1212,"139"
1213,"118"
1214,"112"
1215,"123"
1216,"105"
1217,"135"
1218,"123"
1219,"108"
1220,"120"
1221,"122"
1222,"108"
1223,"117"
1224,"133"
1225,"113"
1226,"141"
1227,"126"
1228,"120"
1229,"133"
1230,"128"
1231,"121"
1232,"110"
1233,"131"
1234,"131"
1235,"101"
1236,"130"
1237,"122"
1238,"118"
1239,"101"
1240,"107"
1241,"117"
1242,"126"
1243,"117"
1244,"132"
1245,"114"
1246,"110"
1247,"121"
1248,"119"
1249,"116"
1250,"115"
1251,"131"
1252,"131"
1253,"113"
1254,"126"
1255,"125"
1256,"119"
1257,"122"
1258,"119"
1259,"127"
1260,"108"
1261,"121"
1262,"98"
1263,"116"
1264,"111"
1265,"109"
1266,"124"
1267,"112"
1268,"117"
1269,"89"
1270,"123"
1271,"102"
1272,"96"
1273,"104"
1274,"103"
1275,"110"
1276,"112"
1277,"109"
1278,"120"
1279,"79"
1280,"105"
1281,"114"
1282,"89"
1283,"109"
1284,"104"
1285,"91"
1286,"101"
1287,"105"
1288,"95"
1289,"114"
1290,"113"
1291,"129"
1292,"96"
1293,"117"
1294,"111"
1295,"99"
1296,"112"
1297,"90"
1298,"93"
1299,"101"
1300,"123"
1301,"90"
1302,"82"
1303,"91"
1304,"100"
1305,"120"
1306,"79"
1307,"106"
1308,"103"
1309,"116"
1310,"105"
1311,"115"
1312,"87"
1313,"90"
1314,"98"
1315,"95"
1316,"96"
1317,"93"
1318,"108"
1319,"93"
1320,"94"
1321,"117"
1322,"98"
1323,"94"
1324,"87"
1325,"122"
1326,"97"
1327,"102"
1328,"112"
1329,"99"
1330,"90"
1331,"99"
1332,"96"
1333,"92"
1334,"103"
1335,"86"
1336,"106"
1337,"80"
1338,"88"
1339,"92"
1340,"85"
1341,"99"
1342,"102"
1343,"97"
1344,"96"
1345,"78"
1346,"84"
1347,"109"
1348,"74"
1349,"92"
1350,"94"
1351,"107"
1352,"85"
1353,"82"
1354,"74"
1355,"93"
1356,"90"
1357,"75"
1358,"83"
1359,"91"
1360,"85"
1361,"68"
1362,"79"
1363,"98"
1364,"76"
1365,"77"
1366,"89"
1367,"82"
1368,"87"
1369,"73"
1370,"84"
1371,"90"
1372,"96"
1373,"86"
1374,"88"
1375,"85"
1376,"90"
1377,"83"
1378,"84"
1379,"85"
1380,"73"
1381,"91"
1382,"68"
1383,"69"
1384,"88"
1385,"69"
1386,"77"
1387,"74"
1388,"87"
1389,"73"
1390,"84"
1391,"85"
1392,"77"
1393,"78"
1394,"76"
1395,"67"
1396,"81"
1397,"74"
1398,"64"
1399,"66"
1400,"68"
1401,"70"
1402,"64"
1403,"87"
1404,"66"
1405,"81"
1406,"66"
1407,"84"
1408,"79"
1409,"82"
1410,"54"
1411,"84"
1412,"72"
1413,"72"
1414,"76"
1415,"68"
1416,"61"
1417,"78"
1418,"74"
1419,"78"
1420,"67"
1421,"66"
1422,"79"
1423,"76"
1424,"74"
1425,"73"
1426,"71"
1427,"79"
1428,"74"
1429,"60"
1430,"78"
1431,"70"
1432,"79"
1433,"69"
1434,"66"
1435,"61"
1436,"66"
1437,"80"
1438,"71"
1439,"80"
1440,"66"
1441,"64"
1442,"86"
1443,"56"
1444,"90"
1445,"61"
1446,"67"
1447,"71"
1448,"61"
1449,"61"
1450,"60"
1451,"67"
1452,"68"
1453,"63"
1454,"62"
1455,"60"
1456,"51"
1457,"44"
1458,"57"
1459,"57"
1460,"51"
1461,"69"
1462,"65"
1463,"51"
1464,"73"
1465,"72"
1466,"62"
1467,"53"
1468,"55"
1469,"61"
1470,"54"
1471,"61"
1472,"56"
1473,"49"
1474,"58"
1475,"44"
1476,"66"
1477,"57"
1478,"50"
1479,"64"
1480,"51"
1481,"56"
1482,"53"
1483,"53"
1484,"60"
1485,"53"
1486,"50"
1487,"53"
1488,"50"
1489,"57"
1490,"53"
1491,"42"
1492,"55"
1493,"58"
1494,"48"
1495,"60"
1496,"59"
1497,"61"
1498,"56"
1499,"50"
1500,"44"
1501,"51"
1502,"44"
1503,"49"
1504,"29"
1505,"56"
1506,"57"
1507,"40"
1508,"53"
1509,"53"
1510,"46"
1511,"46"
1512,"52"
1513,"41"
1514,"49"
1515,"48"
1516,"47"
1517,"41"
1518,"43"
1519,"46"
1520,"41"
1521,"31"
1522,"39"
1523,"42"
1524,"48"
1525,"54"
1526,"38"
1527,"31"
1528,"38"
1529,"48"
1530,"34"
1531,"44"
1532,"40"
1533,"51"
1534,"38"
1535,"38"
1536,"38"
1537,"51"
1538,"43"
1539,"43"
1540,"41"
1541,"44"
1542,"36"
1543,"41"
1544,"49"
1545,"45"
1546,"39"
1547,"52"
1548,"47"
1549,"34"
1550,"47"
1551,"50"
1552,"32"
1553,"36"
1554,"32"
1555,"35"
1556,"32"
1557,"43"
1558,"42"
1559,"36"
1560,"20"
1561,"47"
1562,"42"
1563,"43"
1564,"41"
1565,"36"
1566,"32"
1567,"30"
1568,"31"
1569,"28"
1570,"31"
1571,"34"
1572,"29"
1573,"43"
1574,"49"
1575,"28"
1576,"39"
1577,"29"
1578,"38"
1579,"35"
1580,"45"
1581,"28"
1582,"31"
1583,"29"
1584,"37"
1585,"31"
1586,"38"
1587,"29"
1588,"27"
1589,"25"
1590,"37"
1591,"32"
1592,"39"
1593,"40"
1594,"30"
1595,"36"
1596,"33"
1597,"23"
1598,"43"
1599,"39"
1600,"29"
1601,"26"
1602,"28"
1603,"30"
1604,"31"
1605,"28"
1606,"33"
1607,"17"
1608,"35"
1609,"30"
1610,"24"
1611,"21"
1612,"21"
1613,"30"
1614,"24"
1615,"30"
1616,"20"
1617,"27"
1618,"17"
1619,"23"
1620,"25"
1621,"19"
1622,"28"
1623,"28"
1624,"24"
1625,"15"
1626,"14"
1627,"22"
1628,"25"
1629,"24"
1630,"18"
1631,"18"
1632,"34"
1633,"21"
1634,"16"
1635,"18"
1636,"21"
1637,"22"
1638,"27"
1639,"14"
1640,"14"
1641,"20"
1642,"22"
1643,"18"
1644,"22"
1645,"18"
1646,"15"
1647,"17"
1648,"18"
1649,"21"
1650,"20"
1651,"20"
1652,"16"
1653,"13"
1654,"21"
1655,"17"
1656,"8"
1657,"17"
1658,"17"
1659,"23"
1660,"15"
1661,"19"
1662,"11"
1663,"13"
1664,"16"
1665,"23"
1666,"14"
1667,"15"
1668,"14"
1669,"11"
1670,"14"
1671,"14"
1672,"18"
1673,"13"
1674,"16"
1675,"11"
1676,"13"
1677,"11"
1678,"12"
1679,"10"
1680,"13"
1681,"17"
1682,"10"
1683,"10"
1684,"11"
1685,"11"
1686,"13"
1687,"18"
1688,"8"
1689,"8"
1690,"9"
1691,"12"
1692,"16"
1693,"10"
1694,"11"
1695,"8"
1696,"11"
1697,"7"
1698,"7"
1699,"12"
1700,"12"
1701,"6"
1702,"13"
1703,"7"
1704,"8"
1705,"2"
1706,"4"
1707,"8"
1708,"4"
1709,"10"
1710,"7"
1711,"9"
1712,"7"
1713,"5"
1714,"8"
1715,"12"
1716,"5"
1717,"4"
1718,"5"
1719,"4"
1720,"3"
1721,"9"
1722,"8"
1723,"7"
1724,"5"
1725,"5"
1726,"7"
1727,"4"
1728,"3"
1729,"4"
1730,"3"
1731,"4"
1732,"4"
1733,"2"
1734,"1"
1735,"4"
1736,"3"
1737,"5"
1738,"7"
1739,"3"
1740,"3"
1741,"7"
1742,"0"
1743,"6"
1744,"2"
1745,"5"
1746,"1"
1747,"3"
1748,"4"
1749,"1"
1750,"3"
1751,"2"
1752,"2"
1753,"2"
1754,"1"
1755,"3"
1756,"5"
1757,"2"
1758,"0"
1759,"2"
1760,"0"
1761,"3"
1762,"0"
1763,"1"
1764,"5"
1765,"2"
1766,"3"
1767,"2"
1768,"2"
1769,"2"
1770,"2"
1771,"1"
1772,"5"
1773,"3"
1774,"1"
1775,"1"
1776,"6"
1777,"3"
1778,"2"
1779,"1"
1780,"5"
1781,"1"
1782,"1"
1783,"1"
1784,"3"
1785,"2"
1786,"0"
1787,"1"
1788,"1"
1789,"2"
1790,"2"
1791,"2"
1792,"1"
1793,"1"
1794,"1"
1795,"2"
1796,"0"
1797,"1"
1798,"0"
1799,"2"
1800,"2"
1801,"1"
1802,"1"
1803,"1"
1804,"1"
1805,"1"
1806,"0"
1807,"0"
1808,"0"
1809,"1"
1810,"1"
1811,"0"
1812,"0"
1813,"0"
1814,"3"
1815,"0"
1816,"0"
1817,"3"
1818,"1"
1819,"0"
1820,"0"
1821,"1"
1822,"1"
1823,"2"
1824,"2"
1825,"2"
1826,"0"
1827,"1"
1828,"1"
1829,"0"
1830,"4"
1831,"0"
1832,"2"
1833,"1"
1834,"1"
1835,"1"
1836,"1"
1837,"0"
1838,"1"
1839,"0"
1840,"1"
1841,"2"
1842,"1"
1843,"0"
1844,"2"
1845,"1"
1846,"1"
1847,"1"
1848,"1"
1849,"0"
1850,"1"
1851,"4"
1852,"0"
1853,"0"
1854,"2"
1855,"1"
1856,"0"
1857,"1"
1858,"0"
1859,"0"
1860,"0"
1861,"1"
1862,"0"
1863,"0"
1864,"0"
1865,"1"
1866,"1"
1867,"0"
1868,"0"
1869,"0"
1870,"1"
1871,"0"
1872,"0"
1873,"2"
1874,"0"
1875,"1"
1876,"0"
1877,"1"
1878,"0"
1879,"0"
1880,"0"
1881,"1"
1882,"0"
1883,"1"
1884,"1"
1885,"0"
1886,"1"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"0"
1895,"0"
1896,"1"
1897,"0"
1898,"0"
1899,"0"
1900,"1"
1901,"2"
1902,"1"
1903,"0"
1904,"1"
1905,"0"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"1"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"1"
1929,"0"
1930,"1"
1931,"0"
1932,"0"
1933,"0"
1934,"1"
1935,"0"
1936,"1"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"0"
1956,"0"
1957,"1"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


