Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 2phi 3"
Duration Time,60.034
Ambient Temperature,"91.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"711081"
Raw Accumulated Counts,"736994"
Valid Count Last Packet,"11204"
Raw Count Last Packet,"11631"
Live Time,58.278988
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0886
Number of Channels,2048
Vacuum,1023
Channel#,Intensity
0,"1792"
1,"1485"
2,"935"
3,"491"
4,"198"
5,"78"
6,"21"
7,"4"
8,"3"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"5"
22,"44"
23,"135"
24,"191"
25,"199"
26,"169"
27,"173"
28,"162"
29,"168"
30,"185"
31,"164"
32,"165"
33,"173"
34,"150"
35,"164"
36,"173"
37,"125"
38,"138"
39,"157"
40,"166"
41,"154"
42,"168"
43,"162"
44,"167"
45,"150"
46,"155"
47,"174"
48,"170"
49,"156"
50,"145"
51,"143"
52,"172"
53,"151"
54,"153"
55,"172"
56,"146"
57,"150"
58,"161"
59,"175"
60,"160"
61,"146"
62,"150"
63,"142"
64,"141"
65,"133"
66,"135"
67,"137"
68,"126"
69,"143"
70,"161"
71,"190"
72,"226"
73,"273"
74,"259"
75,"254"
76,"224"
77,"220"
78,"176"
79,"198"
80,"208"
81,"289"
82,"449"
83,"700"
84,"1013"
85,"1297"
86,"1436"
87,"1367"
88,"1154"
89,"859"
90,"583"
91,"381"
92,"252"
93,"174"
94,"170"
95,"137"
96,"124"
97,"146"
98,"127"
99,"129"
100,"122"
101,"119"
102,"165"
103,"117"
104,"113"
105,"138"
106,"141"
107,"140"
108,"143"
109,"149"
110,"129"
111,"170"
112,"185"
113,"223"
114,"214"
115,"219"
116,"217"
117,"211"
118,"215"
119,"192"
120,"223"
121,"184"
122,"187"
123,"184"
124,"209"
125,"245"
126,"268"
127,"373"
128,"505"
129,"746"
130,"1024"
131,"1363"
132,"1671"
133,"1960"
134,"1902"
135,"1783"
136,"1585"
137,"1386"
138,"1319"
139,"1288"
140,"1326"
141,"1317"
142,"1443"
143,"1570"
144,"1541"
145,"1785"
146,"1784"
147,"1794"
148,"1490"
149,"1290"
150,"956"
151,"695"
152,"483"
153,"360"
154,"333"
155,"324"
156,"386"
157,"479"
158,"647"
159,"905"
160,"1419"
161,"2098"
162,"2978"
163,"3571"
164,"3929"
165,"3778"
166,"3400"
167,"2527"
168,"1793"
169,"1054"
170,"687"
171,"380"
172,"337"
173,"322"
174,"354"
175,"514"
176,"631"
177,"725"
178,"781"
179,"833"
180,"809"
181,"787"
182,"755"
183,"733"
184,"629"
185,"528"
186,"454"
187,"303"
188,"269"
189,"226"
190,"194"
191,"180"
192,"196"
193,"199"
194,"186"
195,"208"
196,"243"
197,"239"
198,"261"
199,"266"
200,"259"
201,"236"
202,"253"
203,"214"
204,"215"
205,"201"
206,"207"
207,"213"
208,"236"
209,"203"
210,"212"
211,"211"
212,"220"
213,"223"
214,"219"
215,"236"
216,"229"
217,"264"
218,"299"
219,"323"
220,"411"
221,"454"
222,"496"
223,"516"
224,"524"
225,"497"
226,"477"
227,"392"
228,"385"
229,"330"
230,"275"
231,"275"
232,"287"
233,"288"
234,"302"
235,"338"
236,"289"
237,"290"
238,"316"
239,"325"
240,"358"
241,"367"
242,"369"
243,"343"
244,"342"
245,"359"
246,"384"
247,"322"
248,"306"
249,"317"
250,"291"
251,"311"
252,"326"
253,"289"
254,"296"
255,"291"
256,"329"
257,"312"
258,"309"
259,"370"
260,"337"
261,"371"
262,"350"
263,"358"
264,"330"
265,"361"
266,"321"
267,"359"
268,"390"
269,"358"
270,"376"
271,"351"
272,"345"
273,"388"
274,"327"
275,"333"
276,"364"
277,"380"
278,"335"
279,"338"
280,"332"
281,"326"
282,"352"
283,"374"
284,"386"
285,"393"
286,"432"
287,"420"
288,"472"
289,"512"
290,"486"
291,"544"
292,"513"
293,"527"
294,"562"
295,"521"
296,"520"
297,"510"
298,"488"
299,"483"
300,"457"
301,"476"
302,"430"
303,"422"
304,"453"
305,"458"
306,"459"
307,"547"
308,"565"
309,"586"
310,"846"
311,"1079"
312,"1480"
313,"2022"
314,"2602"
315,"3294"
316,"3726"
317,"3966"
318,"3970"
319,"3378"
320,"3019"
321,"2423"
322,"1752"
323,"1316"
324,"948"
325,"739"
326,"587"
327,"508"
328,"484"
329,"487"
330,"480"
331,"468"
332,"490"
333,"483"
334,"446"
335,"485"
336,"519"
337,"458"
338,"525"
339,"528"
340,"521"
341,"564"
342,"557"
343,"607"
344,"682"
345,"744"
346,"770"
347,"818"
348,"970"
349,"1001"
350,"1017"
351,"1014"
352,"944"
353,"919"
354,"864"
355,"840"
356,"736"
357,"711"
358,"786"
359,"836"
360,"882"
361,"897"
362,"958"
363,"900"
364,"1016"
365,"966"
366,"1088"
367,"1203"
368,"1301"
369,"1321"
370,"1394"
371,"1345"
372,"1285"
373,"1147"
374,"992"
375,"857"
376,"736"
377,"640"
378,"540"
379,"470"
380,"441"
381,"449"
382,"455"
383,"463"
384,"449"
385,"474"
386,"500"
387,"442"
388,"520"
389,"476"
390,"502"
391,"478"
392,"503"
393,"596"
394,"562"
395,"657"
396,"683"
397,"739"
398,"734"
399,"795"
400,"714"
401,"727"
402,"697"
403,"690"
404,"650"
405,"591"
406,"594"
407,"616"
408,"634"
409,"610"
410,"659"
411,"637"
412,"657"
413,"591"
414,"578"
415,"566"
416,"588"
417,"543"
418,"513"
419,"537"
420,"487"
421,"549"
422,"572"
423,"522"
424,"517"
425,"535"
426,"582"
427,"611"
428,"556"
429,"574"
430,"563"
431,"544"
432,"602"
433,"546"
434,"494"
435,"500"
436,"500"
437,"500"
438,"518"
439,"584"
440,"504"
441,"551"
442,"538"
443,"518"
444,"557"
445,"534"
446,"493"
447,"554"
448,"507"
449,"546"
450,"534"
451,"500"
452,"579"
453,"559"
454,"532"
455,"568"
456,"526"
457,"563"
458,"599"
459,"601"
460,"596"
461,"577"
462,"555"
463,"519"
464,"573"
465,"563"
466,"541"
467,"587"
468,"560"
469,"532"
470,"573"
471,"535"
472,"565"
473,"519"
474,"559"
475,"568"
476,"552"
477,"531"
478,"571"
479,"552"
480,"518"
481,"530"
482,"572"
483,"533"
484,"501"
485,"567"
486,"560"
487,"527"
488,"580"
489,"570"
490,"506"
491,"533"
492,"574"
493,"565"
494,"519"
495,"569"
496,"530"
497,"544"
498,"547"
499,"540"
