Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 3phi 4"
Duration Time,60.034
Ambient Temperature,"91.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"723611"
Raw Accumulated Counts,"750826"
Valid Count Last Packet,"11331"
Raw Count Last Packet,"11743"
Live Time,58.248989
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8127
Number of Channels,2048
Vacuum,512
Channel#,Intensity
0,"1697"
1,"1431"
2,"994"
3,"521"
4,"216"
5,"76"
6,"17"
7,"1"
8,"1"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"6"
22,"28"
23,"113"
24,"183"
25,"196"
26,"195"
27,"176"
28,"189"
29,"189"
30,"168"
31,"165"
32,"151"
33,"165"
34,"156"
35,"163"
36,"162"
37,"154"
38,"144"
39,"158"
40,"181"
41,"155"
42,"129"
43,"136"
44,"175"
45,"154"
46,"158"
47,"149"
48,"150"
49,"155"
50,"166"
51,"156"
52,"137"
53,"139"
54,"141"
55,"133"
56,"141"
57,"161"
58,"162"
59,"168"
60,"150"
61,"119"
62,"148"
63,"131"
64,"129"
65,"122"
66,"148"
67,"138"
68,"145"
69,"140"
70,"144"
71,"223"
72,"213"
73,"264"
74,"240"
75,"284"
76,"239"
77,"229"
78,"216"
79,"199"
80,"226"
81,"271"
82,"525"
83,"701"
84,"989"
85,"1233"
86,"1393"
87,"1342"
88,"1098"
89,"796"
90,"559"
91,"363"
92,"242"
93,"202"
94,"143"
95,"133"
96,"134"
97,"115"
98,"138"
99,"151"
100,"138"
101,"137"
102,"127"
103,"112"
104,"124"
105,"131"
106,"124"
107,"119"
108,"118"
109,"140"
110,"129"
111,"190"
112,"161"
113,"215"
114,"252"
115,"227"
116,"230"
117,"233"
118,"226"
119,"194"
120,"203"
121,"161"
122,"169"
123,"179"
124,"222"
125,"237"
126,"261"
127,"412"
128,"493"
129,"745"
130,"995"
131,"1378"
132,"1620"
133,"1871"
134,"1878"
135,"1740"
136,"1639"
137,"1420"
138,"1276"
139,"1313"
140,"1414"
141,"1390"
142,"1454"
143,"1510"
144,"1684"
145,"1792"
146,"1768"
147,"1821"
148,"1536"
149,"1235"
150,"944"
151,"686"
152,"487"
153,"354"
154,"335"
155,"347"
156,"391"
157,"438"
158,"601"
159,"899"
160,"1337"
161,"1929"
162,"2560"
163,"3255"
164,"3562"
165,"3486"
166,"3091"
167,"2420"
168,"1629"
169,"1033"
170,"646"
171,"406"
172,"281"
173,"295"
174,"355"
175,"454"
176,"569"
177,"732"
178,"776"
179,"881"
180,"916"
181,"874"
182,"883"
183,"806"
184,"745"
185,"693"
186,"504"
187,"397"
188,"281"
189,"233"
190,"232"
191,"177"
192,"186"
193,"194"
194,"195"
195,"213"
196,"261"
197,"242"
198,"282"
199,"283"
200,"265"
201,"287"
202,"242"
203,"246"
204,"218"
205,"230"
206,"179"
207,"184"
208,"223"
209,"212"
210,"232"
211,"217"
212,"228"
213,"238"
214,"206"
215,"240"
216,"223"
217,"300"
218,"307"
219,"375"
220,"450"
221,"542"
222,"645"
223,"606"
224,"657"
225,"658"
226,"582"
227,"513"
228,"416"
229,"359"
230,"342"
231,"304"
232,"302"
233,"274"
234,"312"
235,"286"
236,"314"
237,"295"
238,"323"
239,"303"
240,"325"
241,"365"
242,"365"
243,"398"
244,"359"
245,"399"
246,"407"
247,"387"
248,"347"
249,"343"
250,"338"
251,"328"
252,"344"
253,"340"
254,"333"
255,"326"
256,"345"
257,"340"
258,"319"
259,"326"
260,"312"
261,"318"
262,"342"
263,"368"
264,"356"
265,"332"
266,"351"
267,"339"
268,"362"
269,"385"
270,"351"
271,"333"
272,"374"
273,"336"
274,"372"
275,"396"
276,"405"
277,"401"
278,"448"
279,"429"
280,"402"
281,"415"
282,"417"
283,"426"
284,"434"
285,"449"
286,"429"
287,"434"
288,"430"
289,"480"
290,"511"
291,"430"
292,"449"
293,"479"
294,"466"
295,"452"
296,"502"
297,"479"
298,"471"
299,"457"
300,"442"
301,"492"
302,"435"
303,"466"
304,"482"
305,"420"
306,"533"
307,"537"
308,"588"
309,"704"
310,"888"
311,"1194"
312,"1613"
313,"2263"
314,"2997"
315,"3762"
316,"4290"
317,"4676"
318,"4562"
319,"4065"
320,"3540"
321,"2845"
322,"1953"
323,"1453"
324,"1060"
325,"798"
326,"628"
327,"559"
328,"503"
329,"486"
330,"484"
331,"513"
332,"510"
333,"464"
334,"516"
335,"521"
336,"504"
337,"530"
338,"542"
339,"531"
340,"487"
341,"574"
342,"537"
343,"639"
344,"672"
345,"716"
346,"913"
347,"1013"
348,"1117"
349,"1143"
350,"1183"
351,"1172"
352,"1111"
353,"1009"
354,"1003"
355,"841"
356,"842"
357,"797"
358,"860"
359,"821"
360,"823"
361,"937"
362,"983"
363,"993"
364,"1030"
365,"1121"
366,"1242"
367,"1270"
368,"1375"
369,"1498"
370,"1535"
371,"1456"
372,"1372"
373,"1293"
374,"1048"
375,"902"
376,"785"
377,"634"
378,"574"
379,"540"
380,"555"
381,"504"
382,"517"
383,"524"
384,"470"
385,"487"
386,"487"
387,"481"
388,"467"
389,"489"
390,"521"
391,"514"
392,"589"
393,"564"
394,"604"
395,"641"
396,"652"
397,"784"
398,"744"
399,"792"
400,"773"
401,"730"
402,"740"
403,"658"
404,"675"
405,"633"
406,"694"
407,"663"
408,"633"
409,"633"
410,"680"
411,"656"
412,"652"
413,"593"
414,"609"
415,"544"
416,"503"
417,"534"
418,"520"
419,"553"
420,"522"
421,"550"
422,"552"
423,"595"
424,"563"
425,"586"
426,"573"
427,"548"
428,"608"
429,"579"
430,"571"
431,"595"
432,"577"
433,"538"
434,"539"
435,"547"
436,"538"
437,"554"
438,"555"
439,"567"
440,"560"
441,"537"
442,"530"
443,"578"
444,"563"
445,"529"
446,"546"
447,"617"
448,"556"
449,"591"
450,"547"
451,"543"
452,"561"
453,"546"
454,"562"
455,"570"
456,"587"
457,"576"
458,"570"
459,"627"
460,"637"
461,"575"
462,"596"
463,"595"
464,"573"
465,"587"
466,"612"
467,"581"
468,"531"
469,"555"
470,"575"
471,"557"
472,"533"
473,"564"
474,"604"
475,"576"
476,"606"
477,"587"
478,"599"
479,"555"
480,"546"
481,"549"
482,"542"
483,"535"
484,"555"
485,"565"
486,"592"
487,"564"
488,"544"
489,"532"
490,"570"
491,"549"
492,"561"
493,"530"
494,"526"
495,"577"
496,"562"
497,"558"
498,"546"
