Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 1phi 0"
Duration Time,60.033
Ambient Temperature,"88.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"705601"
Raw Accumulated Counts,"731044"
Valid Count Last Packet,"11060"
Raw Count Last Packet,"11428"
Live Time,58.298988
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0886
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1844"
1,"1436"
2,"892"
3,"520"
4,"201"
5,"72"
6,"14"
7,"3"
8,"1"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"1"
21,"7"
22,"36"
23,"124"
24,"207"
25,"176"
26,"192"
27,"221"
28,"177"
29,"174"
30,"196"
31,"166"
32,"153"
33,"188"
34,"163"
35,"157"
36,"154"
37,"161"
38,"165"
39,"167"
40,"158"
41,"154"
42,"145"
43,"164"
44,"185"
45,"178"
46,"137"
47,"151"
48,"165"
49,"179"
50,"146"
51,"164"
52,"145"
53,"173"
54,"150"
55,"136"
56,"162"
57,"154"
58,"132"
59,"142"
60,"139"
61,"140"
62,"164"
63,"157"
64,"130"
65,"136"
66,"112"
67,"136"
68,"134"
69,"167"
70,"156"
71,"216"
72,"222"
73,"287"
74,"274"
75,"251"
76,"240"
77,"214"
78,"219"
79,"181"
80,"219"
81,"305"
82,"501"
83,"740"
84,"1038"
85,"1412"
86,"1492"
87,"1387"
88,"1128"
89,"847"
90,"594"
91,"419"
92,"268"
93,"180"
94,"154"
95,"135"
96,"131"
97,"118"
98,"144"
99,"141"
100,"131"
101,"146"
102,"119"
103,"148"
104,"127"
105,"134"
106,"142"
107,"119"
108,"137"
109,"122"
110,"150"
111,"185"
112,"186"
113,"212"
114,"249"
115,"209"
116,"218"
117,"218"
118,"232"
119,"219"
120,"176"
121,"182"
122,"191"
123,"209"
124,"209"
125,"229"
126,"313"
127,"364"
128,"496"
129,"767"
130,"1072"
131,"1365"
132,"1712"
133,"1940"
134,"1980"
135,"1831"
136,"1632"
137,"1420"
138,"1337"
139,"1284"
140,"1328"
141,"1411"
142,"1454"
143,"1493"
144,"1683"
145,"1681"
146,"1774"
147,"1784"
148,"1545"
149,"1245"
150,"866"
151,"634"
152,"451"
153,"377"
154,"359"
155,"327"
156,"370"
157,"473"
158,"748"
159,"1018"
160,"1591"
161,"2327"
162,"3221"
163,"3884"
164,"4157"
165,"4197"
166,"3737"
167,"2740"
168,"1953"
169,"1202"
170,"709"
171,"440"
172,"331"
173,"353"
