Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 4phi 0"
Duration Time,60.034
Ambient Temperature,"91.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"730068"
Raw Accumulated Counts,"757089"
Valid Count Last Packet,"11484"
Raw Count Last Packet,"11947"
Live Time,58.259995
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8171
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"1776"
1,"1446"
2,"899"
3,"529"
4,"231"
5,"68"
6,"20"
7,"3"
8,"2"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"7"
22,"36"
23,"104"
24,"150"
25,"200"
26,"176"
27,"167"
28,"188"
29,"173"
30,"163"
31,"160"
32,"167"
33,"154"
34,"163"
35,"157"
36,"143"
37,"134"
38,"162"
39,"147"
40,"129"
41,"138"
42,"164"
43,"145"
44,"144"
45,"171"
46,"177"
47,"165"
48,"156"
49,"155"
50,"151"
51,"144"
52,"168"
53,"154"
54,"155"
55,"136"
56,"124"
57,"143"
58,"145"
59,"150"
60,"146"
61,"169"
62,"143"
63,"148"
64,"125"
65,"134"
66,"127"
67,"120"
68,"125"
69,"141"
70,"170"
71,"191"
72,"225"
73,"245"
74,"239"
75,"246"
76,"237"
77,"215"
78,"206"
79,"213"
80,"237"
81,"244"
82,"394"
83,"656"
84,"920"
85,"1176"
86,"1236"
87,"1177"
88,"1028"
89,"710"
90,"518"
91,"313"
92,"207"
93,"165"
94,"172"
95,"164"
96,"114"
97,"128"
98,"119"
99,"113"
100,"124"
101,"132"
102,"134"
103,"144"
104,"117"
105,"129"
106,"118"
107,"123"
108,"126"
109,"127"
110,"143"
111,"163"
112,"170"
113,"189"
114,"257"
115,"244"
116,"207"
117,"198"
118,"189"
119,"228"
120,"198"
121,"176"
122,"174"
123,"198"
124,"224"
125,"267"
126,"287"
127,"367"
128,"549"
129,"810"
130,"1031"
131,"1408"
132,"1714"
133,"1986"
134,"1977"
135,"1806"
136,"1595"
137,"1451"
138,"1296"
139,"1265"
140,"1389"
141,"1302"
142,"1460"
143,"1559"
144,"1630"
145,"1814"
146,"1847"
147,"1732"
148,"1506"
149,"1214"
150,"964"
151,"666"
152,"479"
153,"356"
154,"332"
155,"318"
156,"381"
157,"465"
158,"588"
159,"884"
160,"1389"
161,"1869"
162,"2614"
163,"3096"
164,"3602"
165,"3364"
166,"2907"
167,"2346"
168,"1589"
169,"966"
170,"642"
171,"406"
172,"336"
173,"305"
174,"379"
175,"441"
176,"580"
177,"723"
178,"843"
179,"914"
180,"956"
181,"979"
182,"997"
183,"934"
184,"862"
185,"722"
186,"562"
187,"430"
188,"319"
189,"266"
190,"219"
191,"215"
192,"198"
193,"191"
194,"232"
195,"235"
196,"248"
197,"268"
198,"291"
199,"320"
200,"306"
201,"298"
202,"262"
203,"257"
204,"209"
205,"207"
206,"203"
207,"216"
208,"212"
209,"229"
210,"224"
211,"232"
212,"254"
213,"221"
214,"220"
215,"267"
216,"268"
217,"314"
218,"339"
219,"425"
220,"484"
221,"663"
222,"742"
223,"734"
224,"758"
225,"722"
226,"700"
227,"530"
228,"461"
229,"410"
230,"333"
231,"305"
232,"340"
233,"291"
234,"335"
235,"292"
236,"283"
237,"317"
238,"345"
239,"326"
240,"369"
241,"358"
242,"427"
243,"335"
244,"403"
245,"392"
246,"375"
247,"368"
248,"385"
249,"358"
250,"351"
251,"355"
252,"345"
253,"305"
254,"313"
255,"306"
256,"345"
257,"378"
258,"339"
259,"340"
260,"361"
261,"334"
262,"367"
263,"367"
264,"364"
265,"399"
266,"405"
267,"414"
268,"383"
269,"398"
270,"336"
271,"389"
272,"370"
273,"397"
274,"391"
275,"379"
276,"391"
277,"390"
278,"397"
279,"404"
280,"379"
281,"400"
282,"394"
283,"419"
284,"419"
285,"452"
286,"408"
287,"438"
288,"445"
289,"464"
290,"507"
291,"500"
292,"468"
293,"463"
294,"513"
295,"489"
296,"494"
297,"478"
298,"485"
299,"444"
300,"463"
301,"475"
302,"467"
303,"486"
304,"491"
305,"518"
306,"554"
307,"581"
308,"660"
309,"806"
310,"1160"
311,"1632"
312,"2399"
313,"3363"
314,"4486"
315,"5731"
316,"6685"
317,"7218"
318,"6959"
319,"6524"
320,"5522"
321,"4201"
322,"3040"
323,"2140"
324,"1510"
325,"975"
326,"730"
327,"616"
328,"549"
329,"552"
330,"522"
331,"484"
332,"537"
333,"509"
334,"475"
335,"523"
336,"559"
337,"493"
338,"559"
339,"541"
340,"561"
341,"597"
342,"633"
343,"707"
344,"790"
345,"962"
346,"1087"
347,"1271"
348,"1454"
349,"1577"
350,"1589"
351,"1512"
352,"1406"
353,"1233"
354,"1160"
355,"1024"
356,"892"
357,"887"
358,"826"
359,"850"
360,"915"
361,"907"
362,"932"
363,"960"
364,"1051"
365,"1021"
366,"1163"
367,"1229"
368,"1393"
369,"1411"
370,"1482"
371,"1532"
372,"1363"
373,"1259"
374,"1126"
375,"955"
376,"761"
377,"661"
378,"597"
379,"552"
380,"510"
381,"531"
382,"503"
383,"500"
384,"501"
385,"478"
386,"456"
387,"507"
388,"505"
389,"517"
390,"552"
391,"521"
392,"519"
393,"613"
394,"602"
395,"651"
396,"701"
397,"748"
398,"747"
399,"801"
400,"756"
401,"744"
402,"751"
403,"676"
404,"668"
405,"685"
406,"675"
407,"670"
408,"675"
409,"662"
410,"682"
411,"668"
412,"637"
413,"610"
414,"578"
415,"559"
416,"573"
417,"520"
418,"524"
419,"537"
420,"526"
421,"548"
422,"520"
423,"553"
424,"552"
425,"544"
426,"600"
427,"577"
428,"613"
429,"560"
430,"603"
431,"616"
432,"595"
433,"602"
434,"596"
435,"503"
436,"513"
437,"573"
438,"548"
439,"595"
440,"578"
441,"567"
442,"556"
443,"555"
444,"589"
445,"540"
446,"550"
447,"538"
448,"565"
449,"544"
450,"558"
451,"574"
452,"613"
453,"613"
454,"591"
455,"626"
456,"558"
457,"607"
458,"618"
459,"607"
460,"664"
461,"622"
462,"587"
463,"577"
464,"567"
465,"587"
466,"561"
467,"541"
468,"546"
469,"517"
470,"554"
471,"562"
472,"524"
473,"565"
474,"560"
475,"560"
476,"619"
477,"564"
478,"541"
479,"568"
480,"599"
481,"509"
482,"594"
483,"555"
484,"603"
485,"612"
486,"598"
487,"558"
488,"576"
489,"556"
490,"548"
491,"588"
492,"564"
493,"553"
494,"526"
495,"538"
496,"558"
497,"525"
