Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 6phi 1"
Duration Time,60.905
Ambient Temperature,"94.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"908114"
Raw Accumulated Counts,"946717"
Valid Count Last Packet,"13788"
Raw Count Last Packet,"14323"
Live Time,58.673992
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8073
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"1797"
1,"1490"
2,"976"
3,"481"
4,"210"
5,"90"
6,"19"
7,"6"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"6"
22,"41"
23,"122"
24,"175"
25,"203"
26,"179"
27,"239"
28,"215"
29,"196"
30,"193"
31,"211"
32,"165"
33,"184"
34,"196"
35,"163"
36,"174"
37,"164"
38,"181"
39,"153"
40,"155"
41,"188"
42,"140"
43,"161"
44,"173"
45,"181"
46,"188"
47,"174"
48,"187"
49,"157"
50,"160"
51,"167"
52,"165"
53,"154"
54,"138"
55,"168"
56,"150"
57,"184"
58,"150"
59,"206"
60,"168"
61,"174"
62,"164"
63,"152"
64,"135"
65,"140"
66,"129"
67,"133"
68,"150"
69,"156"
70,"166"
71,"241"
72,"246"
73,"282"
74,"306"
75,"263"
76,"263"
77,"241"
78,"227"
79,"223"
80,"272"
81,"416"
82,"675"
83,"1107"
84,"1582"
85,"2120"
86,"2281"
87,"2184"
88,"1746"
89,"1315"
90,"840"
91,"518"
92,"344"
93,"225"
94,"173"
95,"165"
96,"139"
97,"139"
98,"118"
99,"153"
100,"144"
101,"150"
102,"138"
103,"147"
104,"131"
105,"128"
106,"121"
107,"140"
108,"143"
109,"137"
110,"146"
111,"152"
112,"211"
113,"226"
114,"261"
115,"252"
116,"241"
117,"216"
118,"199"
119,"207"
120,"196"
121,"209"
122,"175"
123,"230"
124,"222"
125,"241"
126,"308"
127,"412"
128,"519"
129,"750"
130,"1085"
131,"1410"
132,"1735"
133,"1984"
134,"2009"
135,"1851"
136,"1682"
137,"1519"
138,"1362"
139,"1322"
140,"1353"
141,"1495"
142,"1519"
143,"1566"
144,"1627"
145,"1790"
146,"1719"
147,"1654"
148,"1495"
149,"1219"
150,"925"
151,"596"
152,"455"
153,"374"
154,"313"
155,"320"
156,"352"
157,"436"
158,"492"
159,"711"
160,"942"
161,"1277"
162,"1720"
163,"2154"
164,"2249"
165,"2270"
166,"1904"
167,"1465"
168,"1059"
169,"688"
170,"448"
171,"334"
172,"264"
173,"225"
174,"291"
175,"348"
176,"435"
177,"520"
178,"609"
179,"667"
180,"743"
181,"805"
182,"880"
183,"815"
184,"710"
185,"646"
186,"503"
187,"368"
188,"325"
189,"249"
190,"257"
191,"200"
192,"187"
193,"229"
194,"219"
195,"230"
196,"245"
197,"298"
198,"272"
199,"327"
200,"326"
201,"317"
202,"266"
203,"278"
204,"272"
205,"208"
206,"232"
207,"237"
208,"250"
209,"232"
210,"222"
211,"252"
212,"263"
213,"239"
214,"247"
215,"283"
216,"330"
217,"452"
218,"620"
219,"892"
220,"1226"
221,"1670"
222,"1988"
223,"2219"
224,"2216"
225,"1974"
226,"1772"
227,"1349"
228,"1030"
229,"735"
230,"572"
231,"482"
232,"402"
233,"411"
234,"394"
235,"321"
236,"372"
237,"364"
238,"416"
239,"428"
240,"518"
241,"528"
242,"614"
243,"662"
244,"678"
245,"683"
246,"699"
247,"632"
248,"548"
249,"468"
250,"459"
251,"453"
252,"387"
253,"392"
254,"409"
255,"420"
256,"422"
257,"393"
258,"408"
259,"404"
260,"422"
261,"427"
262,"421"
263,"421"
264,"450"
265,"445"
266,"451"
267,"512"
268,"505"
269,"462"
270,"480"
271,"471"
272,"481"
273,"462"
274,"459"
275,"458"
276,"470"
277,"479"
278,"495"
279,"430"
280,"493"
281,"465"
282,"482"
283,"486"
284,"490"
285,"517"
286,"526"
287,"516"
288,"539"
289,"541"
290,"609"
291,"567"
292,"655"
293,"660"
294,"604"
295,"625"
296,"584"
297,"600"
298,"535"
299,"571"
300,"499"
301,"557"
302,"585"
303,"584"
304,"601"
305,"649"
306,"630"
307,"804"
308,"964"
309,"1439"
310,"2210"
311,"3527"
312,"5426"
313,"8002"
314,"11051"
315,"14262"
316,"16833"
317,"18290"
318,"18094"
319,"16527"
320,"13729"
321,"10463"
322,"7515"
323,"4852"
324,"3091"
325,"1939"
326,"1214"
327,"827"
328,"673"
329,"654"
330,"576"
331,"552"
332,"583"
333,"587"
334,"621"
335,"612"
336,"638"
337,"661"
338,"643"
339,"683"
340,"746"
341,"736"
342,"944"
343,"1099"
344,"1369"
345,"1730"
346,"2211"
347,"2670"
348,"3143"
349,"3366"
350,"3447"
351,"3390"
352,"2981"
353,"2593"
354,"2065"
355,"1734"
356,"1391"
357,"1146"
358,"1016"
359,"931"
360,"1016"
361,"980"
362,"977"
363,"1027"
364,"1080"
365,"1101"
366,"1254"
367,"1328"
368,"1470"
369,"1605"
370,"1687"
371,"1529"
372,"1461"
373,"1432"
374,"1127"
375,"1004"
376,"845"
377,"698"
378,"658"
379,"582"
380,"560"
381,"512"
382,"542"
383,"533"
384,"527"
385,"562"
386,"531"
387,"526"
388,"550"
389,"560"
390,"552"
391,"592"
392,"549"
393,"623"
394,"648"
395,"728"
396,"731"
397,"782"
398,"794"
399,"802"
400,"849"
401,"812"
402,"755"
403,"711"
404,"736"
405,"703"
406,"679"
407,"683"
408,"713"
409,"674"
410,"666"
411,"638"
412,"676"
413,"635"
414,"608"
415,"587"
416,"599"
417,"576"
418,"560"
419,"508"
420,"541"
421,"565"
422,"598"
423,"684"
424,"661"
425,"659"
426,"696"
427,"697"
428,"737"
429,"736"
430,"712"
431,"704"
432,"715"
433,"607"
434,"606"
435,"597"
436,"605"
437,"586"
438,"571"
439,"608"
440,"568"
441,"630"
442,"592"
443,"593"
444,"638"
445,"558"
446,"601"
447,"600"
448,"586"
449,"577"
450,"573"
451,"553"
452,"611"
453,"624"
454,"586"
455,"639"
456,"644"
457,"639"
458,"641"
459,"648"
460,"648"
461,"621"
462,"651"
463,"662"
464,"609"
465,"600"
466,"609"
467,"613"
468,"601"
469,"625"
470,"606"
471,"668"
472,"638"
473,"568"
474,"633"
475,"603"
476,"616"
477,"611"
478,"664"
479,"613"
480,"600"
481,"600"
482,"589"
483,"546"
484,"598"
485,"646"
486,"605"
487,"640"
488,"592"
489,"557"
490,"594"
491,"580"
492,"547"
493,"578"
494,"639"
495,"565"
496,"622"
497,"600"
498,"580"
499,"593"
500,"610"
501,"568"
502,"552"
503,"589"
504,"622"
505,"636"
506,"595"
507,"602"
508,"585"
509,"626"
510,"575"
511,"601"
512,"599"
513,"593"
514,"590"
515,"592"
516,"587"
517,"605"
518,"621"
519,"612"
520,"635"
521,"599"
522,"620"
523,"663"
524,"653"
525,"639"
526,"654"
527,"674"
528,"585"
529,"646"
530,"587"
531,"587"
532,"555"
533,"573"
534,"585"
535,"596"
536,"569"
537,"574"
538,"542"
539,"582"
540,"599"
541,"604"
542,"562"
543,"571"
544,"588"
545,"555"
546,"559"
547,"551"
548,"580"
549,"601"
550,"582"
551,"596"
552,"568"
553,"576"
554,"576"
555,"565"
556,"589"
557,"622"
558,"541"
559,"559"
560,"578"
561,"623"
562,"556"
563,"563"
564,"600"
565,"554"
566,"564"
567,"574"
568,"570"
569,"616"
570,"583"
571,"564"
572,"621"
573,"645"
574,"559"
575,"557"
576,"606"
577,"601"
578,"578"
579,"611"
580,"555"
581,"596"
582,"572"
583,"563"
584,"607"
585,"572"
586,"531"
587,"581"
588,"569"
589,"543"
590,"565"
591,"586"
592,"566"
593,"545"
594,"566"
595,"580"
596,"595"
597,"613"
598,"561"
599,"565"
600,"598"
601,"589"
602,"599"
603,"589"
604,"565"
605,"614"
606,"564"
607,"559"
608,"546"
609,"558"
610,"588"
611,"549"
612,"582"
613,"584"
614,"563"
615,"558"
616,"558"
617,"609"
618,"557"
619,"584"
620,"572"
621,"561"
622,"595"
623,"616"
624,"605"
625,"595"
626,"628"
627,"602"
628,"568"
629,"629"
630,"557"
631,"565"
632,"542"
633,"608"
634,"610"
635,"612"
636,"553"
637,"588"
638,"541"
639,"593"
640,"578"
641,"574"
642,"613"
643,"595"
644,"582"
645,"573"
646,"555"
647,"540"
648,"569"
649,"556"
650,"584"
651,"571"
652,"620"
653,"602"
654,"673"
655,"663"
656,"743"
657,"787"
658,"927"
659,"988"
660,"1025"
661,"1141"
662,"1158"
663,"1133"
664,"1213"
665,"1143"
666,"1102"
667,"1049"
668,"957"
669,"879"
670,"798"
671,"738"
672,"655"
673,"631"
674,"583"
675,"585"
676,"530"
677,"600"
678,"566"
679,"570"
680,"575"
681,"563"
682,"565"
683,"545"
684,"553"
685,"539"
686,"546"
687,"581"
688,"552"
689,"543"
690,"530"
691,"565"
692,"556"
693,"562"
694,"536"
695,"632"
696,"640"
697,"726"
698,"706"
699,"740"
700,"727"
701,"768"
702,"751"
703,"759"
704,"723"
705,"677"
706,"696"
707,"605"
708,"549"
709,"582"
710,"585"
711,"560"
712,"498"
713,"519"
714,"539"
715,"557"
716,"554"
717,"505"
718,"528"
719,"513"
720,"479"
721,"527"
722,"492"
723,"508"
724,"502"
725,"541"
726,"535"
727,"514"
728,"517"
729,"535"
730,"509"
731,"562"
732,"563"
733,"539"
734,"597"
735,"551"
736,"575"
737,"572"
738,"627"
739,"675"
740,"691"
741,"632"
742,"664"
743,"666"
744,"598"
745,"619"
746,"614"
747,"579"
748,"602"
749,"527"
750,"525"
751,"529"
752,"514"
753,"534"
754,"510"
755,"500"
756,"491"
757,"501"
758,"492"
759,"482"
760,"450"
761,"464"
762,"500"
763,"488"
764,"517"
765,"515"
766,"465"
767,"528"
768,"525"
769,"551"
770,"596"
771,"607"
772,"697"
773,"786"
774,"909"
775,"975"
776,"1070"
777,"1192"
778,"1324"
779,"1467"
780,"1440"
781,"1573"
782,"1515"
783,"1511"
784,"1453"
785,"1269"
786,"1187"
787,"1005"
788,"865"
789,"817"
790,"734"
791,"647"
792,"576"
793,"574"
794,"490"
795,"497"
796,"485"
797,"495"
798,"519"
799,"470"
800,"489"
801,"449"
802,"455"
803,"449"
804,"462"
805,"445"
806,"469"
807,"464"
808,"492"
809,"458"
810,"435"
811,"471"
812,"455"
813,"431"
814,"445"
815,"430"
816,"460"
817,"519"
818,"461"
819,"442"
820,"492"
821,"511"
822,"526"
823,"476"
824,"505"
825,"524"
826,"511"
827,"531"
828,"503"
829,"462"
830,"427"
831,"472"
832,"504"
833,"427"
834,"477"
835,"451"
836,"430"
837,"427"
838,"401"
839,"412"
840,"460"
841,"469"
842,"400"
843,"484"
844,"458"
845,"459"
846,"462"
847,"428"
848,"430"
849,"443"
