Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 6phi 2"
Duration Time,60.907
Ambient Temperature,"94.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"867060"
Raw Accumulated Counts,"903152"
Valid Count Last Packet,"13433"
Raw Count Last Packet,"14024"
Live Time,58.817989
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8019
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"1799"
1,"1464"
2,"920"
3,"493"
4,"232"
5,"86"
6,"14"
7,"7"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"26"
23,"94"
24,"186"
25,"226"
26,"200"
27,"180"
28,"232"
29,"169"
30,"178"
31,"177"
32,"169"
33,"167"
34,"161"
35,"161"
36,"170"
37,"155"
38,"166"
39,"150"
40,"155"
41,"157"
42,"163"
43,"171"
44,"167"
45,"185"
46,"182"
47,"196"
48,"162"
49,"177"
50,"161"
51,"173"
52,"161"
53,"133"
54,"160"
55,"149"
56,"155"
57,"191"
58,"176"
59,"159"
60,"149"
61,"148"
62,"144"
63,"147"
64,"137"
65,"151"
66,"135"
67,"121"
68,"136"
69,"149"
70,"165"
71,"207"
72,"255"
73,"259"
74,"263"
75,"240"
76,"228"
77,"202"
78,"194"
79,"190"
80,"232"
81,"325"
82,"529"
83,"916"
84,"1306"
85,"1615"
86,"1794"
87,"1726"
88,"1433"
89,"985"
90,"686"
91,"427"
92,"277"
93,"206"
94,"164"
95,"170"
96,"137"
97,"129"
98,"152"
99,"154"
100,"140"
101,"142"
102,"157"
103,"134"
104,"161"
105,"129"
106,"138"
107,"111"
108,"116"
109,"147"
110,"160"
111,"173"
112,"175"
113,"247"
114,"230"
115,"229"
116,"234"
117,"203"
118,"186"
119,"202"
120,"181"
121,"193"
122,"185"
123,"205"
124,"221"
125,"246"
126,"279"
127,"360"
128,"541"
129,"762"
130,"1055"
131,"1371"
132,"1748"
133,"1939"
134,"1936"
135,"1851"
136,"1583"
137,"1390"
138,"1363"
139,"1296"
140,"1422"
141,"1437"
142,"1515"
143,"1557"
144,"1638"
145,"1730"
146,"1720"
147,"1814"
148,"1551"
149,"1269"
150,"942"
151,"702"
152,"434"
153,"390"
154,"319"
155,"280"
156,"372"
157,"404"
158,"469"
159,"639"
160,"884"
161,"1215"
162,"1618"
163,"1845"
164,"2225"
165,"2188"
166,"1901"
167,"1404"
168,"1036"
169,"681"
170,"421"
171,"311"
172,"246"
173,"255"
174,"335"
175,"332"
176,"432"
177,"520"
178,"604"
179,"671"
180,"760"
181,"758"
182,"786"
183,"790"
184,"789"
185,"655"
186,"517"
187,"411"
188,"331"
189,"249"
190,"198"
191,"223"
192,"232"
193,"210"
194,"230"
195,"232"
196,"269"
197,"292"
198,"308"
199,"288"
200,"284"
201,"282"
202,"262"
203,"249"
204,"243"
205,"228"
206,"237"
207,"213"
208,"232"
209,"232"
